split,model,fraction,checkpoint_selection,metric,baseline_mean,baseline_std,selected_mean,selected_std,improvement_mean,improvement_std,paired_seeds,improved_seeds,improvement_pct
historical_test,g05_full_reconstruction,1.0,structure,loss_magnitude,0.07449794524908065,0.000690444747405693,0.07463008632262548,0.0006088960956650301,-0.00013214107354482066,0.0010901064240873694,3,1,-0.17737546062916595
historical_test,g05_full_reconstruction,1.0,structure,loss_position,0.46277742743492123,0.003251296410800797,0.4337114707628886,0.007862080343260936,0.029065956672032656,0.006835469335900909,3,3,6.280763699547575
historical_test,g05_full_reconstruction,1.0,structure,loss_relative_sign,0.06250005608797074,0.006081595122396125,0.07038926762342453,0.002439537587535793,-0.007889211535453787,0.0039953188431375505,3,0,-12.622727128995662
historical_test,g05_full_reconstruction,1.0,structure,loss_structure,0.5997754281361898,0.005791390511225786,0.57873082113266,0.005238943230235667,0.021044607003529874,0.010589637215496564,3,3,3.508747777301627
historical_test,g05_full_reconstruction,1.0,structure,loss_total,0.9368764613469441,0.007983739549584182,0.9273232226371765,0.012688246948920488,0.009553238709767617,0.015887977028981384,3,2,1.0196903331345264
historical_test,g05_full_reconstruction,1.0,structure,mean_position_3d_error,0.7565612920125325,0.003165608219741127,0.7210636316935221,0.008560370840402428,0.035497660319010436,0.006843399665891602,3,3,4.691974159103875
historical_test,g05_full_reconstruction,1.0,structure,mean_position_mae,0.3706367556254069,0.001549637112856193,0.3539574877421061,0.004761972159940895,0.0166792678833008,0.004435596024605211,3,3,4.500165628515838
historical_test,g05_full_reconstruction,1.0,structure,observations_per_sample,32.0,0.0,32.0,0.0,0.0,0.0,3,0,0.0
historical_test,g05_full_reconstruction,1.0,structure,observed_sample_fraction,1.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0
historical_test,g05_full_reconstruction,1.0,structure,pairwise_relative_sign_accuracy,0.9478666687011718,0.0020033152251984635,0.946533342997233,0.0015275310587315888,-0.001333325703938774,0.0016165809425764614,3,1,-0.14066595524091835
historical_test,g05_full_reconstruction,1.0,structure,position_mae_x,0.45536393356323246,0.01054320359048338,0.42993332799275713,0.01101581789740441,0.025430605570475273,0.017144954542491857,3,3,5.58467715514495
historical_test,g05_full_reconstruction,1.0,structure,position_mae_y,0.4334741643269857,0.015130068436991379,0.41478315734863286,0.013259726838462446,0.018691006978352853,0.009059501320761543,3,3,4.311907955892275
historical_test,g05_full_reconstruction,1.0,structure,position_mae_z,0.22307212766011555,0.0020515654531914123,0.21715594800313312,0.004731316510885929,0.005916179656982434,0.005812060659370758,3,3,2.652137548083388
historical_test,g05_full_reconstruction,1.0,structure,relative_configuration_accuracy,0.9093333333333332,0.0035118845842842493,0.9063333333333334,0.0025166114784235852,-0.0030000000000000027,0.002645751311064593,3,0,-0.3299120234604109
historical_test,g05_full_reconstruction,1.0,structure,relative_sign_accuracy,0.9591999994913737,0.0017435706043261337,0.957066660563151,0.0010066448945342539,-0.002133338928222613,0.0012220315064536823,3,0,-0.22240814526207667
historical_test,g05_full_reconstruction,1.0,total,absolute_sign_accuracy,0.8849999949137369,0.004422657630070579,0.8832666727701822,0.007526826020642875,-0.0017333221435546682,0.0031069781774796025,3,1,-0.19585561056682482
historical_test,g05_full_reconstruction,1.0,total,absolute_sign_set_accuracy,0.8433333333333333,0.0063508529610858885,0.84,0.006082762530298225,-0.003333333333333336,0.0005773502691896263,3,0,-0.39525691699604776
historical_test,g05_full_reconstruction,1.0,total,charge_mae,0.28278173319498695,0.0055885596030147994,0.28472267532348633,0.009997532649221251,-0.0019409421284993418,0.004441562548439593,3,1,-0.6863746489455882
historical_test,g05_full_reconstruction,1.0,total,charge_magnitude_mae,0.15551359113057453,0.0007521717097389273,0.15631788190205895,0.0009613912558473141,-0.0008042907714843802,0.001703810422226691,3,1,-0.517183588673655
historical_test,g05_full_reconstruction,1.0,total,global_invariant_charge_mae,0.1933739325205485,0.0015183502284258608,0.19513172594706218,0.000611006303173897,-0.0017577934265136745,0.0017448819678742423,3,0,-0.9090126076465277
historical_test,g05_full_reconstruction,1.0,total,global_sign_accuracy,0.8696666666666667,0.0032145502536643214,0.8723333333333333,0.0020816659994661348,0.002666666666666669,0.0011547005383792527,3,3,0.3066308930624764
historical_test,g05_full_reconstruction,1.0,total,global_sign_bce,0.3364697545369466,0.004173848447844366,0.3336481272379557,0.0017314461006322725,0.0028216272989908995,0.0024445312219790708,3,3,0.8385976037798863
historical_test,g05_full_reconstruction,1.0,total,loss_global_sign,0.33646975604693097,0.0041738482464274045,0.3336481283505757,0.0017314468567947196,0.0028216276963552076,0.002444530343986823,3,3,0.8385977181145653
historical_test,g05_full_reconstruction,1.0,total,loss_magnitude,0.0743934643069903,0.0005193430100014528,0.07518933780988057,0.0009372900019703368,-0.0007958735028902644,0.0012150901203155187,3,1,-1.069816428505106
historical_test,g05_full_reconstruction,1.0,total,loss_position,0.4630994771321615,0.002699002109227433,0.4327796891530355,0.0013380750359679242,0.030319787979125972,0.0034432344458084937,3,3,6.547143643281025
historical_test,g05_full_reconstruction,1.0,total,loss_relative_sign,0.06191131532192231,0.005921077184046707,0.06885208580891292,0.001975451054210233,-0.0069407704869906064,0.004156677908982702,3,0,-11.210827053020038
historical_test,g05_full_reconstruction,1.0,total,loss_structure,0.599404258886973,0.005947920696347375,0.5768211197853089,0.0015335178976915716,0.022583139101664207,0.004417406868375999,3,3,3.7675973713631237
historical_test,g05_full_reconstruction,1.0,total,loss_total,0.935874014933904,0.008981285489708831,0.9104692481358846,0.002953056340995672,0.025404766798019396,0.006064843485333518,3,3,2.7145498638311487
historical_test,g05_full_reconstruction,1.0,total,mean_position_3d_error,0.7586856689453124,0.0027555689938474535,0.720969113667806,0.0033932985710189013,0.0377165552775065,0.0027404479393000154,3,3,4.9713019266514165
historical_test,g05_full_reconstruction,1.0,total,mean_position_mae,0.371445863087972,0.000818940476163123,0.3535568453470866,0.0020302045163249544,0.017889017740885416,0.0019035386418773381,3,3,4.816049798527071
historical_test,g05_full_reconstruction,1.0,total,observations_per_sample,32.0,0.0,32.0,0.0,0.0,0.0,3,0,0.0
historical_test,g05_full_reconstruction,1.0,total,observed_sample_fraction,1.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0
