split,model,fraction,seed,checkpoint_selection,metric,selected_candidate_id,baseline,selected,improvement,improvement_pct,accuracy_delta_pp
validation,g05_sign_only,1.0,43,structure,charge_mae,dropout020,0.28753943252563474,0.2942585105895996,-0.006719078063964878,-2.336750130215917,
validation,g05_sign_only,1.0,43,structure,charge_magnitude_mae,dropout020,0.15502783203125,0.15599177742004394,-0.0009639453887939353,-0.6217886015458349,
validation,g05_sign_only,1.0,43,structure,global_invariant_charge_mae,dropout020,0.1883136920928955,0.18817218017578125,0.00014151191711425648,0.07514690808804725,
validation,g05_sign_only,1.0,43,structure,global_sign_accuracy,dropout020,0.856,0.856,0.0,0.0,0.0
validation,g05_sign_only,1.0,43,structure,global_sign_bce,dropout020,0.3425494289398193,0.3399396133422852,0.0026098155975341486,0.7618800024310224,
validation,g05_sign_only,1.0,43,structure,mean_position_3d_error,dropout020,0.7552856674194336,0.7388299407958985,0.016455726623535116,2.178742075135492,
validation,g05_sign_only,1.0,43,structure,mean_position_mae,dropout020,0.3709542198181152,0.36261681365966797,0.008337406158447247,2.247556629099734,
validation,g05_sign_only,1.0,43,structure,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
validation,g05_sign_only,1.0,43,structure,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
validation,g05_sign_only,1.0,43,structure,pairwise_relative_sign_accuracy,dropout020,0.9532000045776368,0.9537999877929687,0.0005999832153319451,0.06294410537668826,0.05999832153319451
validation,g05_sign_only,1.0,43,structure,position_mae_x,dropout020,0.4358943824768066,0.41879575729370117,0.017098625183105454,3.922653255118572,
validation,g05_sign_only,1.0,43,structure,position_mae_y,dropout020,0.45611518478393553,0.4520760078430176,0.004039176940917932,0.8855607258134399,
validation,g05_sign_only,1.0,43,structure,position_mae_z,dropout020,0.2208530616760254,0.21697865676879882,0.0038744049072265696,1.7542907840281727,
validation,g05_sign_only,1.0,43,structure,relative_configuration_accuracy,dropout020,0.917,0.918,0.0010000000000000009,0.10905125408942212,0.10000000000000009
validation,g05_sign_only,1.0,43,structure,relative_sign_accuracy,dropout020,0.9608000030517578,0.9612000045776368,0.00040000152587893467,0.04163213203668014,0.04000015258789347
validation,g05_sign_only,1.0,43,total,loss_global_sign,dropout020,0.34123589873313903,0.3399396142959595,0.0012962844371795512,0.3798792688553852,
validation,g05_sign_only,1.0,43,total,loss_magnitude,dropout020,0.07467613172531128,0.07416595262289047,0.0005101791024208074,0.6831889797096755,
validation,g05_sign_only,1.0,43,total,loss_position,dropout020,0.4653138885498047,0.4467496316432953,0.018564256906509424,3.9896202033355825,
validation,g05_sign_only,1.0,43,total,loss_relative_sign,dropout020,0.05875707930326462,0.06532292664051056,-0.006565847337245946,-11.174563839971432,
validation,g05_sign_only,1.0,43,total,loss_structure,dropout020,0.5987471127510071,0.5862385225296021,0.012508590221405047,2.089127438783463,
validation,g05_sign_only,1.0,43,total,loss_total,dropout020,0.9399830114841461,0.9261781368255615,0.013804874658584598,1.4686302294748903,
validation,g05_sign_only,1.0,43,total,absolute_sign_accuracy,dropout020,0.8755999908447266,0.8748000030517578,-0.0007999877929688592,-0.09136452733366052,-0.07999877929688592
validation,g05_sign_only,1.0,43,total,absolute_sign_set_accuracy,dropout020,0.835,0.837,0.0020000000000000018,0.23952095808383256,0.20000000000000018
validation,g05_sign_only,1.0,43,total,charge_mae,dropout020,0.291197868347168,0.2942585105895996,-0.0030606422424316326,-1.05105242006192,
validation,g05_sign_only,1.0,43,total,charge_magnitude_mae,dropout020,0.1554702434539795,0.15599177742004394,-0.0005215339660644414,-0.3354558110142921,
validation,g05_sign_only,1.0,43,total,global_invariant_charge_mae,dropout020,0.1885644416809082,0.18817218017578125,0.00039226150512694513,0.20802517252469924,
validation,g05_sign_only,1.0,43,total,global_sign_accuracy,dropout020,0.858,0.856,-0.0020000000000000018,-0.2331002331002333,-0.20000000000000018
validation,g05_sign_only,1.0,43,total,global_sign_bce,dropout020,0.341235897064209,0.3399396133422852,0.0012962837219238077,0.3798790611058986,
validation,g05_sign_only,1.0,43,total,mean_position_3d_error,dropout020,0.7593000869750977,0.7388299407958985,0.020470146179199178,2.6959230652466033,
validation,g05_sign_only,1.0,43,total,mean_position_mae,dropout020,0.3725656394958496,0.36261681365966797,0.009948825836181618,2.670355175438139,
validation,g05_sign_only,1.0,43,total,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
validation,g05_sign_only,1.0,43,total,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
validation,g05_sign_only,1.0,43,total,pairwise_relative_sign_accuracy,dropout020,0.9524000015258789,0.9537999877929687,0.0013999862670898144,0.1469956178965602,0.13999862670898144
validation,g05_sign_only,1.0,43,total,position_mae_x,dropout020,0.43694368743896483,0.41879575729370117,0.01814793014526367,4.1533796383770145,
validation,g05_sign_only,1.0,43,total,position_mae_y,dropout020,0.4607727241516113,0.4520760078430176,0.0086967163085937,1.8874199475688056,
validation,g05_sign_only,1.0,43,total,position_mae_z,dropout020,0.21998046112060546,0.21697865676879882,0.003001804351806636,1.3645777159094512,
validation,g05_sign_only,1.0,43,total,relative_configuration_accuracy,dropout020,0.915,0.918,0.0030000000000000027,0.32786885245901665,0.30000000000000027
validation,g05_sign_only,1.0,43,total,relative_sign_accuracy,dropout020,0.9592000045776368,0.9612000045776368,0.0020000000000000018,0.20850708824596587,0.20000000000000018
validation,g05_full_reconstruction,1.0,43,structure,loss_global_sign,dropout020,0.3505796298980713,0.3472182898521423,0.0033613400459289733,0.9587950238027979,
validation,g05_full_reconstruction,1.0,43,structure,loss_magnitude,dropout020,0.07336565500497819,0.07240052253007889,0.000965132474899294,1.315509927409229,
validation,g05_full_reconstruction,1.0,43,structure,loss_position,dropout020,0.46678959703445433,0.43720490407943724,0.02958469295501709,6.3379075161423115,
validation,g05_full_reconstruction,1.0,43,structure,loss_relative_sign,dropout020,0.056472340106964114,0.05865199714899063,-0.0021796570420265157,-3.8596896071564113,
validation,g05_full_reconstruction,1.0,43,structure,loss_structure,dropout020,0.5966275882720947,0.568257426738739,0.028370161533355698,4.755087108110287,
validation,g05_full_reconstruction,1.0,43,structure,loss_total,dropout020,0.9472072181701661,0.9154757165908813,0.03173150157928473,3.3500063101909503,
validation,g05_full_reconstruction,1.0,43,structure,absolute_sign_accuracy,dropout020,0.8741999893188477,0.8711999893188477,-0.0030000000000000027,-0.34317090330068745,-0.30000000000000027
validation,g05_full_reconstruction,1.0,43,structure,absolute_sign_set_accuracy,dropout020,0.835,0.836,0.0010000000000000009,0.11976047904191628,0.10000000000000009
validation,g05_full_reconstruction,1.0,43,structure,charge_mae,dropout020,0.2910713596343994,0.2937624092102051,-0.002691049575805682,-0.9245325885672085,
validation,g05_full_reconstruction,1.0,43,structure,charge_magnitude_mae,dropout020,0.15418047523498535,0.15269769668579103,0.001482778549194319,0.9617161621368899,
validation,g05_full_reconstruction,1.0,43,structure,global_invariant_charge_mae,dropout020,0.1867463550567627,0.18289797401428223,0.0038483810424804754,2.0607529615829643,
validation,g05_full_reconstruction,1.0,43,structure,global_sign_accuracy,dropout020,0.851,0.852,0.0010000000000000009,0.11750881316098719,0.10000000000000009
validation,g05_full_reconstruction,1.0,43,structure,global_sign_bce,dropout020,0.3505796279907227,0.3472182884216309,0.0033613395690917924,0.9587948930052327,
validation,g05_full_reconstruction,1.0,43,structure,mean_position_3d_error,dropout020,0.7631776580810546,0.7286698608398438,0.03450779724121089,4.52159426783769,
validation,g05_full_reconstruction,1.0,43,structure,mean_position_mae,dropout020,0.3730879554748535,0.35775014877319333,0.015337806701660184,4.111043113717984,
validation,g05_full_reconstruction,1.0,43,structure,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
validation,g05_full_reconstruction,1.0,43,structure,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
validation,g05_full_reconstruction,1.0,43,structure,pairwise_relative_sign_accuracy,dropout020,0.953599983215332,0.9571999893188476,0.0036000061035156294,0.3775174252181917,0.36000061035156294
validation,g05_full_reconstruction,1.0,43,structure,position_mae_x,dropout020,0.43873909378051756,0.4194169120788574,0.019322181701660168,4.4040255303363125,
validation,g05_full_reconstruction,1.0,43,structure,position_mae_y,dropout020,0.46041915130615235,0.4377097015380859,0.022709449768066436,4.932342562997766,
validation,g05_full_reconstruction,1.0,43,structure,position_mae_z,dropout020,0.22010556411743165,0.21612377738952637,0.003981786727905279,1.8090350163891808,
validation,g05_full_reconstruction,1.0,43,structure,relative_configuration_accuracy,dropout020,0.918,0.924,0.006000000000000005,0.6535947712418306,0.6000000000000005
validation,g05_full_reconstruction,1.0,43,structure,relative_sign_accuracy,dropout020,0.9616000061035156,0.9640000152587891,0.002400009155273497,0.24958497712562802,0.2400009155273497
validation,g05_full_reconstruction,1.0,43,total,loss_global_sign,dropout020,0.3505796298980713,0.34336164021492005,0.007217989683151238,2.058873096890946,
validation,g05_full_reconstruction,1.0,43,total,loss_magnitude,dropout020,0.07336565500497819,0.07422063767910003,-0.0008549826741218458,-1.1653718269997473,
validation,g05_full_reconstruction,1.0,43,total,loss_position,dropout020,0.46678959703445433,0.4298353590965271,0.03695423793792724,7.916679843059913,
validation,g05_full_reconstruction,1.0,43,total,loss_relative_sign,dropout020,0.056472340106964114,0.06434509474039078,-0.007872754633426668,-13.940903845165446,
validation,g05_full_reconstruction,1.0,43,total,loss_structure,dropout020,0.5966275882720947,0.5684010925292968,0.028226495742797897,4.731007465569138,
validation,g05_full_reconstruction,1.0,43,total,loss_total,dropout020,0.9472072181701661,0.9117627327442168,0.035444485425949246,3.741999083835279,
validation,g05_full_reconstruction,1.0,43,total,absolute_sign_accuracy,dropout020,0.8741999893188477,0.869,-0.0051999893188476864,-0.5948283439009617,-0.5199989318847686
validation,g05_full_reconstruction,1.0,43,total,absolute_sign_set_accuracy,dropout020,0.835,0.83,-0.0050000000000000044,-0.5988023952095815,-0.5000000000000004
validation,g05_full_reconstruction,1.0,43,total,charge_mae,dropout020,0.2910713596343994,0.2986164093017578,-0.007545049667358417,-2.5921649168215612,
validation,g05_full_reconstruction,1.0,43,total,charge_magnitude_mae,dropout020,0.15418047523498535,0.15497970008850098,-0.0007992248535156343,-0.5183696912968659,
validation,g05_full_reconstruction,1.0,43,total,global_invariant_charge_mae,dropout020,0.1867463550567627,0.18759387969970703,-0.0008475246429443251,-0.4538373146221326,
validation,g05_full_reconstruction,1.0,43,total,global_sign_accuracy,dropout020,0.851,0.851,0.0,0.0,0.0
validation,g05_full_reconstruction,1.0,43,total,global_sign_bce,dropout020,0.3505796279907227,0.3433616371154785,0.007217990875244162,2.0588734481272173,
validation,g05_full_reconstruction,1.0,43,total,mean_position_3d_error,dropout020,0.7631776580810546,0.7205529708862305,0.04262468719482415,5.585159201594069,
validation,g05_full_reconstruction,1.0,43,total,mean_position_mae,dropout020,0.3730879554748535,0.35362345504760745,0.019464500427246068,5.217134496468084,
validation,g05_full_reconstruction,1.0,43,total,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
validation,g05_full_reconstruction,1.0,43,total,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
validation,g05_full_reconstruction,1.0,43,total,pairwise_relative_sign_accuracy,dropout020,0.953599983215332,0.9541999816894531,0.0005999984741210662,0.0629193041822423,0.05999984741210662
validation,g05_full_reconstruction,1.0,43,total,position_mae_x,dropout020,0.43873909378051756,0.4150352363586426,0.023703857421874974,5.402722884260002,
validation,g05_full_reconstruction,1.0,43,total,position_mae_y,dropout020,0.46041915130615235,0.4324679870605469,0.027951164245605453,6.070808341988261,
validation,g05_full_reconstruction,1.0,43,total,position_mae_z,dropout020,0.22010556411743165,0.21336710166931153,0.006738462448120125,3.06146847088563,
validation,g05_full_reconstruction,1.0,43,total,relative_configuration_accuracy,dropout020,0.918,0.919,0.0010000000000000009,0.10893246187363843,0.10000000000000009
validation,g05_full_reconstruction,1.0,43,total,relative_sign_accuracy,dropout020,0.9616000061035156,0.9619999923706055,0.0003999862670899246,0.04159590937511561,0.03999862670899246
historical_test,g05_sign_only,1.0,41,total,loss_global_sign,dropout020,0.3403714168071747,0.34097343277931214,-0.0006020159721374374,-0.17687030767289372,
historical_test,g05_sign_only,1.0,41,total,loss_magnitude,dropout020,0.07429774576425552,0.07563147950172425,-0.0013337337374687286,-1.7951200588246985,
historical_test,g05_sign_only,1.0,41,total,loss_position,dropout020,0.44176836013793946,0.43973522782325747,0.0020331323146819957,0.46022587811566285,
historical_test,g05_sign_only,1.0,41,total,loss_relative_sign,dropout020,0.05989198535680771,0.06728000766038894,-0.007388022303581231,-12.335577556106946,
historical_test,g05_sign_only,1.0,41,total,loss_structure,dropout020,0.5759580855369568,0.5826467046737671,-0.006688619136810292,-1.1613031060367172,
historical_test,g05_sign_only,1.0,41,total,loss_total,dropout020,0.9163295023441316,0.9236201374530792,-0.007290635108947674,-0.7956346587441473,
historical_test,g05_sign_only,1.0,41,total,absolute_sign_accuracy,dropout020,0.8828000030517578,0.8845999908447265,0.0017999877929687491,0.20389530887475737,0.1799987792968749
historical_test,g05_sign_only,1.0,41,total,absolute_sign_set_accuracy,dropout020,0.844,0.845,0.0010000000000000009,0.118483412322275,0.10000000000000009
historical_test,g05_sign_only,1.0,41,total,charge_mae,dropout020,0.28409596824645994,0.2850603542327881,-0.0009643859863281423,-0.3394578220453712,
historical_test,g05_sign_only,1.0,41,total,charge_magnitude_mae,dropout020,0.15552479934692381,0.15801284980773925,-0.002488050460815433,-1.5997773160699758,
historical_test,g05_sign_only,1.0,41,total,global_invariant_charge_mae,dropout020,0.19086493301391602,0.1924360237121582,-0.0015710906982421835,-0.8231426660902843,
historical_test,g05_sign_only,1.0,41,total,global_sign_accuracy,dropout020,0.864,0.865,0.0010000000000000009,0.11574074074074084,0.10000000000000009
historical_test,g05_sign_only,1.0,41,total,global_sign_bce,dropout020,0.3403714141845703,0.3409734306335449,-0.0006020164489746183,-0.1768704491288942,
historical_test,g05_sign_only,1.0,41,total,mean_position_3d_error,dropout020,0.7332394638061523,0.7316809158325195,0.0015585479736328622,0.2125564771899536,
historical_test,g05_sign_only,1.0,41,total,mean_position_mae,dropout020,0.35994944763183595,0.3589079093933105,0.0010415382385254301,0.28935680979033973,
historical_test,g05_sign_only,1.0,41,total,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
historical_test,g05_sign_only,1.0,41,total,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_sign_only,1.0,41,total,pairwise_relative_sign_accuracy,dropout020,0.9505999984741211,0.9513999938964843,0.0007999954223631978,0.08415689287264148,0.07999954223631978
historical_test,g05_sign_only,1.0,41,total,position_mae_x,dropout020,0.44510157012939455,0.4285323486328125,0.016569221496582076,3.722570893597448,
historical_test,g05_sign_only,1.0,41,total,position_mae_y,dropout020,0.41491066360473633,0.43243793106079104,-0.017527267456054707,-4.2243473097987225,
historical_test,g05_sign_only,1.0,41,total,position_mae_z,dropout020,0.2198360366821289,0.21575339317321776,0.004082643508911132,1.8571311467074962,
historical_test,g05_sign_only,1.0,41,total,relative_configuration_accuracy,dropout020,0.915,0.915,0.0,0.0,0.0
historical_test,g05_sign_only,1.0,41,total,relative_sign_accuracy,dropout020,0.9627999954223633,0.9611999969482422,-0.001599998474121067,-0.16618181156296913,-0.1599998474121067
historical_test,g05_sign_only,1.0,41,structure,loss_global_sign,dropout020,0.3403714168071747,0.34097343277931214,-0.0006020159721374374,-0.17687030767289372,
historical_test,g05_sign_only,1.0,41,structure,loss_magnitude,dropout020,0.07429774576425552,0.07563147950172425,-0.0013337337374687286,-1.7951200588246985,
historical_test,g05_sign_only,1.0,41,structure,loss_position,dropout020,0.44176836013793946,0.43973522782325747,0.0020331323146819957,0.46022587811566285,
historical_test,g05_sign_only,1.0,41,structure,loss_relative_sign,dropout020,0.05989198535680771,0.06728000766038894,-0.007388022303581231,-12.335577556106946,
historical_test,g05_sign_only,1.0,41,structure,loss_structure,dropout020,0.5759580855369568,0.5826467046737671,-0.006688619136810292,-1.1613031060367172,
historical_test,g05_sign_only,1.0,41,structure,loss_total,dropout020,0.9163295023441316,0.9236201374530792,-0.007290635108947674,-0.7956346587441473,
historical_test,g05_sign_only,1.0,41,structure,absolute_sign_accuracy,dropout020,0.8828000030517578,0.8845999908447265,0.0017999877929687491,0.20389530887475737,0.1799987792968749
historical_test,g05_sign_only,1.0,41,structure,absolute_sign_set_accuracy,dropout020,0.844,0.845,0.0010000000000000009,0.118483412322275,0.10000000000000009
historical_test,g05_sign_only,1.0,41,structure,charge_mae,dropout020,0.28409596824645994,0.2850603542327881,-0.0009643859863281423,-0.3394578220453712,
historical_test,g05_sign_only,1.0,41,structure,charge_magnitude_mae,dropout020,0.15552479934692381,0.15801284980773925,-0.002488050460815433,-1.5997773160699758,
historical_test,g05_sign_only,1.0,41,structure,global_invariant_charge_mae,dropout020,0.19086493301391602,0.1924360237121582,-0.0015710906982421835,-0.8231426660902843,
historical_test,g05_sign_only,1.0,41,structure,global_sign_accuracy,dropout020,0.864,0.865,0.0010000000000000009,0.11574074074074084,0.10000000000000009
historical_test,g05_sign_only,1.0,41,structure,global_sign_bce,dropout020,0.3403714141845703,0.3409734306335449,-0.0006020164489746183,-0.1768704491288942,
historical_test,g05_sign_only,1.0,41,structure,mean_position_3d_error,dropout020,0.7332394638061523,0.7316809158325195,0.0015585479736328622,0.2125564771899536,
historical_test,g05_sign_only,1.0,41,structure,mean_position_mae,dropout020,0.35994944763183595,0.3589079093933105,0.0010415382385254301,0.28935680979033973,
historical_test,g05_sign_only,1.0,41,structure,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
historical_test,g05_sign_only,1.0,41,structure,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_sign_only,1.0,41,structure,pairwise_relative_sign_accuracy,dropout020,0.9505999984741211,0.9513999938964843,0.0007999954223631978,0.08415689287264148,0.07999954223631978
historical_test,g05_sign_only,1.0,41,structure,position_mae_x,dropout020,0.44510157012939455,0.4285323486328125,0.016569221496582076,3.722570893597448,
historical_test,g05_sign_only,1.0,41,structure,position_mae_y,dropout020,0.41491066360473633,0.43243793106079104,-0.017527267456054707,-4.2243473097987225,
historical_test,g05_sign_only,1.0,41,structure,position_mae_z,dropout020,0.2198360366821289,0.21575339317321776,0.004082643508911132,1.8571311467074962,
historical_test,g05_sign_only,1.0,41,structure,relative_configuration_accuracy,dropout020,0.915,0.915,0.0,0.0,0.0
historical_test,g05_sign_only,1.0,41,structure,relative_sign_accuracy,dropout020,0.9627999954223633,0.9611999969482422,-0.001599998474121067,-0.16618181156296913,-0.1599998474121067
historical_test,g05_full_reconstruction,1.0,41,total,loss_global_sign,dropout020,0.3399958393573761,0.33516151309013364,0.00483432626724245,1.4218780666198088,
historical_test,g05_full_reconstruction,1.0,41,total,loss_magnitude,dropout020,0.07431027507781983,0.07624903148412704,-0.00193875640630721,-2.6090017891561956,
historical_test,g05_full_reconstruction,1.0,41,total,loss_position,dropout020,0.46422379755973814,0.4312351403236389,0.03298865723609923,7.106196926893675,
historical_test,g05_full_reconstruction,1.0,41,total,loss_relative_sign,dropout020,0.06756536173820496,0.07108188998699189,-0.0035165282487869265,-5.204631720040802,
historical_test,g05_full_reconstruction,1.0,41,total,loss_structure,dropout020,0.6060994329452515,0.5785660729408264,0.027533360004425078,4.542713374706646,
historical_test,g05_full_reconstruction,1.0,41,total,loss_total,dropout020,0.9460952723026276,0.91372758603096,0.03236768627166753,3.4211867683146053,
historical_test,g05_full_reconstruction,1.0,41,total,absolute_sign_accuracy,dropout020,0.8800000076293946,0.8748000259399414,-0.005199981689453126,-0.5909070050421021,-0.5199981689453126
historical_test,g05_full_reconstruction,1.0,41,total,absolute_sign_set_accuracy,dropout020,0.836,0.833,-0.0030000000000000027,-0.35885167464114864,-0.30000000000000027
historical_test,g05_full_reconstruction,1.0,41,total,charge_mae,dropout020,0.289014705657959,0.2956295738220215,-0.006614868164062482,-2.2887652546964157,
historical_test,g05_full_reconstruction,1.0,41,total,charge_magnitude_mae,dropout020,0.1549491500854492,0.157202787399292,-0.002253637313842788,-1.454436705590178,
historical_test,g05_full_reconstruction,1.0,41,total,global_invariant_charge_mae,dropout020,0.19488438606262207,0.19536303901672364,-0.0004786529541015716,-0.2456086727993521,
historical_test,g05_full_reconstruction,1.0,41,total,global_sign_accuracy,dropout020,0.866,0.87,0.0040000000000000036,0.46189376443418056,0.40000000000000036
historical_test,g05_full_reconstruction,1.0,41,total,global_sign_bce,dropout020,0.3399958381652832,0.3351615104675293,0.004834327697753937,1.4218784923490184,
historical_test,g05_full_reconstruction,1.0,41,total,mean_position_3d_error,dropout020,0.7555088500976562,0.7187159271240234,0.03679292297363279,4.869952611260209,
historical_test,g05_full_reconstruction,1.0,41,total,mean_position_mae,dropout020,0.37058311462402344,0.3519064750671387,0.018676639556884755,5.039797772716443,
historical_test,g05_full_reconstruction,1.0,41,total,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,41,total,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,41,total,pairwise_relative_sign_accuracy,dropout020,0.9458000183105468,0.9483999938964843,0.0025999755859374973,0.27489696929608365,0.25999755859374973
historical_test,g05_full_reconstruction,1.0,41,total,position_mae_x,dropout020,0.4664375076293945,0.4206430587768555,0.04579444885253903,9.817917320861076,
historical_test,g05_full_reconstruction,1.0,41,total,position_mae_y,dropout020,0.4214212532043457,0.4236053352355957,-0.0021840820312499787,-0.5182657530067486,
historical_test,g05_full_reconstruction,1.0,41,total,position_mae_z,dropout020,0.22389054489135743,0.21147098922729493,0.012419555664062498,5.547155048503308,
historical_test,g05_full_reconstruction,1.0,41,total,relative_configuration_accuracy,dropout020,0.906,0.91,0.0040000000000000036,0.44150110375275975,0.40000000000000036
historical_test,g05_full_reconstruction,1.0,41,total,relative_sign_accuracy,dropout020,0.9579999923706055,0.9592000122070312,0.001200019836425703,0.1252630319397196,0.12000198364257031
historical_test,g05_full_reconstruction,1.0,41,structure,loss_global_sign,dropout020,0.3399958393573761,0.3503822305202484,-0.010386391162872322,-3.054858313120411,
historical_test,g05_full_reconstruction,1.0,41,structure,loss_magnitude,dropout020,0.07431027507781983,0.07532184648513794,-0.0010115714073181126,-1.3612806657743715,
historical_test,g05_full_reconstruction,1.0,41,structure,loss_position,dropout020,0.46422379755973814,0.4282209801673889,0.03600281739234923,7.7554872416285905,
historical_test,g05_full_reconstruction,1.0,41,structure,loss_relative_sign,dropout020,0.06756536173820496,0.07142351132631301,-0.0038581495881080535,-5.7102478087177255,
historical_test,g05_full_reconstruction,1.0,41,structure,loss_structure,dropout020,0.6060994329452515,0.5749663295745849,0.03113310337066655,5.1366329810572156,
historical_test,g05_full_reconstruction,1.0,41,structure,loss_total,dropout020,0.9460952723026276,0.9253485600948334,0.020746712207794227,2.1928776958477365,
historical_test,g05_full_reconstruction,1.0,41,structure,absolute_sign_accuracy,dropout020,0.8800000076293946,0.8749999923706054,-0.0050000152587891256,-0.5681835472091092,-0.5000015258789126
historical_test,g05_full_reconstruction,1.0,41,structure,absolute_sign_set_accuracy,dropout020,0.836,0.831,-0.0050000000000000044,-0.5980861244019144,-0.5000000000000004
historical_test,g05_full_reconstruction,1.0,41,structure,charge_mae,dropout020,0.289014705657959,0.2956435890197754,-0.0066288833618163845,-2.293614557337261,
historical_test,g05_full_reconstruction,1.0,41,structure,charge_magnitude_mae,dropout020,0.1549491500854492,0.1568609619140625,-0.0019118118286133023,-1.2338317619419035,
historical_test,g05_full_reconstruction,1.0,41,structure,global_invariant_charge_mae,dropout020,0.19488438606262207,0.19639835357666016,-0.0015139675140380948,-0.7768541875651407,
historical_test,g05_full_reconstruction,1.0,41,structure,global_sign_accuracy,dropout020,0.866,0.861,-0.0050000000000000044,-0.5773672055427257,-0.5000000000000004
historical_test,g05_full_reconstruction,1.0,41,structure,global_sign_bce,dropout020,0.3399958381652832,0.35038222885131837,-0.01038639068603514,-3.054858183583404,
historical_test,g05_full_reconstruction,1.0,41,structure,mean_position_3d_error,dropout020,0.7555088500976562,0.7121461105346679,0.043362739562988306,5.739540914362987,
historical_test,g05_full_reconstruction,1.0,41,structure,mean_position_mae,dropout020,0.37058311462402344,0.34878254318237306,0.021800571441650374,5.882775167392133,
historical_test,g05_full_reconstruction,1.0,41,structure,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,41,structure,observed_sample_fraction,dropout020,1.0,1.0,0.0,0.0,
historical_test,g05_full_reconstruction,1.0,41,structure,pairwise_relative_sign_accuracy,dropout020,0.9458000183105468,0.9462000198364258,0.00040000152587893467,0.04229239988739321,0.04000015258789347
historical_test,g05_full_reconstruction,1.0,41,structure,position_mae_x,dropout020,0.4664375076293945,0.4217759475708008,0.04466156005859373,9.575036168420517,
historical_test,g05_full_reconstruction,1.0,41,structure,position_mae_y,dropout020,0.4214212532043457,0.4128770408630371,0.008544212341308588,2.027475424255722,
historical_test,g05_full_reconstruction,1.0,41,structure,position_mae_z,dropout020,0.22389054489135743,0.21169460105895996,0.012195943832397471,5.44727953487966,
historical_test,g05_full_reconstruction,1.0,41,structure,relative_configuration_accuracy,dropout020,0.906,0.906,0.0,0.0,0.0
historical_test,g05_full_reconstruction,1.0,41,structure,relative_sign_accuracy,dropout020,0.9579999923706055,0.9571999969482422,-0.0007999954223633088,-0.08350682972175097,-0.07999954223633088
historical_test,g05_sign_only,1.0,42,total,loss_global_sign,dropout020,0.33878354787826537,0.33176244258880616,0.007021105289459206,2.0724457646869237,
historical_test,g05_sign_only,1.0,42,total,loss_magnitude,dropout020,0.0758011565208435,0.07638667511940002,-0.000585518598556517,-0.7724401914573868,
historical_test,g05_sign_only,1.0,42,total,loss_position,dropout020,0.45851355814933775,0.42701458621025085,0.031498971939086906,6.869801640375419,
historical_test,g05_sign_only,1.0,42,total,loss_relative_sign,dropout020,0.06623901152610778,0.07773763567209244,-0.011498624145984654,-17.359293082827072,
historical_test,g05_sign_only,1.0,42,total,loss_structure,dropout020,0.6005537233352661,0.5811388916969299,0.01941483163833624,3.2328217916147497,
historical_test,g05_sign_only,1.0,42,total,loss_total,dropout020,0.9393372712135315,0.912901334285736,0.026435936927795445,2.8143178960250146,
historical_test,g05_sign_only,1.0,42,total,absolute_sign_accuracy,dropout020,0.8763999938964844,0.8832000045776367,0.006800010681152324,0.7759026390357899,0.6800010681152324
historical_test,g05_sign_only,1.0,42,total,absolute_sign_set_accuracy,dropout020,0.833,0.841,0.008000000000000007,0.9603841536614655,0.8000000000000007
historical_test,g05_sign_only,1.0,42,total,charge_mae,dropout020,0.29333979988098147,0.28683325576782226,0.006506544113159207,2.218091140649563,
historical_test,g05_sign_only,1.0,42,total,charge_magnitude_mae,dropout020,0.15732487487792968,0.15898451232910157,-0.001659637451171897,-1.0549110256465357,
historical_test,g05_sign_only,1.0,42,total,global_invariant_charge_mae,dropout020,0.19613363456726074,0.19844058418273927,-0.002306949615478532,-1.1762131572019598,
historical_test,g05_sign_only,1.0,42,total,global_sign_accuracy,dropout020,0.866,0.868,0.0020000000000000018,0.23094688221709028,0.20000000000000018
historical_test,g05_sign_only,1.0,42,total,global_sign_bce,dropout020,0.3387835464477539,0.3317624397277832,0.007021106719970693,2.0724461956872116,
historical_test,g05_sign_only,1.0,42,total,mean_position_3d_error,dropout020,0.7517706298828125,0.7244293975830078,0.027341232299804674,3.636911474456867,
historical_test,g05_sign_only,1.0,42,total,mean_position_mae,dropout020,0.36831979751586913,0.3559757423400879,0.012344055175781243,3.3514503589097453,
historical_test,g05_sign_only,1.0,42,total,observations_per_sample,dropout020,32.0,32.0,0.0,0.0,
