split,candidate_id,fraction,seed,checkpoint_selection,metric,sign_only,full,full_improvement
validation,dropout020,1.0,43,total,position_mae_z,0.21697865676879882,0.21336710166931153,0.003611555099487296
validation,dropout020,1.0,43,total,relative_configuration_accuracy,0.918,0.919,0.0010000000000000009
validation,dropout020,1.0,43,total,relative_sign_accuracy,0.9612000045776368,0.9619999923706055,0.0007999877929687482
historical_test,baseline,1.0,41,total,loss_global_sign,0.3403714168071747,0.3399958393573761,0.0003755774497986031
historical_test,baseline,1.0,41,total,loss_magnitude,0.07429774576425552,0.07431027507781983,-1.252931356431064e-05
historical_test,baseline,1.0,41,total,loss_position,0.44176836013793946,0.46422379755973814,-0.022455437421798674
historical_test,baseline,1.0,41,total,loss_relative_sign,0.05989198535680771,0.06756536173820496,-0.00767337638139725
historical_test,baseline,1.0,41,total,loss_structure,0.5759580855369568,0.6060994329452515,-0.03014134740829466
historical_test,baseline,1.0,41,total,loss_total,0.9163295023441316,0.9460952723026276,-0.029765769958496002
historical_test,baseline,1.0,41,total,absolute_sign_accuracy,0.8828000030517578,0.8800000076293946,-0.0027999954223631995
historical_test,baseline,1.0,41,total,absolute_sign_set_accuracy,0.844,0.836,-0.008000000000000007
historical_test,baseline,1.0,41,total,charge_mae,0.28409596824645994,0.289014705657959,-0.004918737411499063
historical_test,baseline,1.0,41,total,charge_magnitude_mae,0.15552479934692381,0.1549491500854492,0.0005756492614746034
historical_test,baseline,1.0,41,total,global_invariant_charge_mae,0.19086493301391602,0.19488438606262207,-0.004019453048706045
historical_test,baseline,1.0,41,total,global_sign_accuracy,0.864,0.866,0.0020000000000000018
historical_test,baseline,1.0,41,total,global_sign_bce,0.3403714141845703,0.3399958381652832,0.0003755760192870605
historical_test,baseline,1.0,41,total,mean_position_3d_error,0.7332394638061523,0.7555088500976562,-0.02226938629150388
historical_test,baseline,1.0,41,total,mean_position_mae,0.35994944763183595,0.37058311462402344,-0.010633666992187485
historical_test,baseline,1.0,41,total,observations_per_sample,32.0,32.0,0.0
historical_test,baseline,1.0,41,total,observed_sample_fraction,1.0,1.0,0.0
historical_test,baseline,1.0,41,total,pairwise_relative_sign_accuracy,0.9505999984741211,0.9458000183105468,-0.004799980163574302
historical_test,baseline,1.0,41,total,position_mae_x,0.44510157012939455,0.4664375076293945,-0.021335937499999957
historical_test,baseline,1.0,41,total,position_mae_y,0.41491066360473633,0.4214212532043457,-0.006510589599609373
historical_test,baseline,1.0,41,total,position_mae_z,0.2198360366821289,0.22389054489135743,-0.004054508209228536
historical_test,baseline,1.0,41,total,relative_configuration_accuracy,0.915,0.906,-0.009000000000000008
historical_test,baseline,1.0,41,total,relative_sign_accuracy,0.9627999954223633,0.9579999923706055,-0.004800003051757762
historical_test,baseline,1.0,41,structure,loss_global_sign,0.3403714168071747,0.3399958393573761,0.0003755774497986031
historical_test,baseline,1.0,41,structure,loss_magnitude,0.07429774576425552,0.07431027507781983,-1.252931356431064e-05
historical_test,baseline,1.0,41,structure,loss_position,0.44176836013793946,0.46422379755973814,-0.022455437421798674
historical_test,baseline,1.0,41,structure,loss_relative_sign,0.05989198535680771,0.06756536173820496,-0.00767337638139725
historical_test,baseline,1.0,41,structure,loss_structure,0.5759580855369568,0.6060994329452515,-0.03014134740829466
historical_test,baseline,1.0,41,structure,loss_total,0.9163295023441316,0.9460952723026276,-0.029765769958496002
historical_test,baseline,1.0,41,structure,absolute_sign_accuracy,0.8828000030517578,0.8800000076293946,-0.0027999954223631995
historical_test,baseline,1.0,41,structure,absolute_sign_set_accuracy,0.844,0.836,-0.008000000000000007
historical_test,baseline,1.0,41,structure,charge_mae,0.28409596824645994,0.289014705657959,-0.004918737411499063
historical_test,baseline,1.0,41,structure,charge_magnitude_mae,0.15552479934692381,0.1549491500854492,0.0005756492614746034
historical_test,baseline,1.0,41,structure,global_invariant_charge_mae,0.19086493301391602,0.19488438606262207,-0.004019453048706045
historical_test,baseline,1.0,41,structure,global_sign_accuracy,0.864,0.866,0.0020000000000000018
historical_test,baseline,1.0,41,structure,global_sign_bce,0.3403714141845703,0.3399958381652832,0.0003755760192870605
historical_test,baseline,1.0,41,structure,mean_position_3d_error,0.7332394638061523,0.7555088500976562,-0.02226938629150388
historical_test,baseline,1.0,41,structure,mean_position_mae,0.35994944763183595,0.37058311462402344,-0.010633666992187485
historical_test,baseline,1.0,41,structure,observations_per_sample,32.0,32.0,0.0
historical_test,baseline,1.0,41,structure,observed_sample_fraction,1.0,1.0,0.0
historical_test,baseline,1.0,41,structure,pairwise_relative_sign_accuracy,0.9505999984741211,0.9458000183105468,-0.004799980163574302
historical_test,baseline,1.0,41,structure,position_mae_x,0.44510157012939455,0.4664375076293945,-0.021335937499999957
historical_test,baseline,1.0,41,structure,position_mae_y,0.41491066360473633,0.4214212532043457,-0.006510589599609373
historical_test,baseline,1.0,41,structure,position_mae_z,0.2198360366821289,0.22389054489135743,-0.004054508209228536
historical_test,baseline,1.0,41,structure,relative_configuration_accuracy,0.915,0.906,-0.009000000000000008
historical_test,baseline,1.0,41,structure,relative_sign_accuracy,0.9627999954223633,0.9579999923706055,-0.004800003051757762
historical_test,baseline,1.0,42,total,loss_global_sign,0.33878354787826537,0.3318613564968109,0.006922191381454446
historical_test,baseline,1.0,42,total,loss_magnitude,0.0758011565208435,0.07494938063621522,0.0008517758846282864
historical_test,baseline,1.0,42,total,loss_position,0.45851355814933775,0.4600200684070587,-0.0015065102577209721
historical_test,baseline,1.0,42,total,loss_relative_sign,0.06623901152610778,0.062413402259349826,0.0038256092667579567
historical_test,baseline,1.0,42,total,loss_structure,0.6005537233352661,0.5973828482627869,0.0031708750724792623
historical_test,baseline,1.0,42,total,loss_total,0.9393372712135315,0.9292442047595978,0.010093066453933708
historical_test,baseline,1.0,42,total,absolute_sign_accuracy,0.8763999938964844,0.8883999862670898,0.01199999237060545
historical_test,baseline,1.0,42,total,absolute_sign_set_accuracy,0.833,0.847,0.014000000000000012
historical_test,baseline,1.0,42,total,charge_mae,0.29333979988098147,0.2782179946899414,0.01512180519104006
historical_test,baseline,1.0,42,total,charge_magnitude_mae,0.15732487487792968,0.15636749076843262,0.0009573841094970559
historical_test,baseline,1.0,42,total,global_invariant_charge_mae,0.19613363456726074,0.19338960456848145,0.0027440299987792904
historical_test,baseline,1.0,42,total,global_sign_accuracy,0.866,0.872,0.006000000000000005
historical_test,baseline,1.0,42,total,global_sign_bce,0.3387835464477539,0.3318613548278809,0.006922191619873008
historical_test,baseline,1.0,42,total,mean_position_3d_error,0.7517706298828125,0.760429084777832,-0.008658454895019485
historical_test,baseline,1.0,42,total,mean_position_mae,0.36831979751586913,0.3715419578552246,-0.003222160339355462
historical_test,baseline,1.0,42,total,observations_per_sample,32.0,32.0,0.0
historical_test,baseline,1.0,42,total,observed_sample_fraction,1.0,1.0,0.0
historical_test,baseline,1.0,42,total,pairwise_relative_sign_accuracy,0.9463999938964843,0.9489999923706055,0.002599998474121179
historical_test,baseline,1.0,42,total,position_mae_x,0.4517477340698242,0.4555609970092773,-0.0038132629394531103
historical_test,baseline,1.0,42,total,position_mae_y,0.43304110717773436,0.43683766555786135,-0.003796558380126991
historical_test,baseline,1.0,42,total,position_mae_z,0.22017048645019532,0.22222717666625977,-0.002056690216064444
historical_test,baseline,1.0,42,total,relative_configuration_accuracy,0.907,0.911,0.0040000000000000036
historical_test,baseline,1.0,42,total,relative_sign_accuracy,0.9584000015258789,0.9596000061035156,0.001200004577636693
historical_test,baseline,1.0,42,structure,loss_global_sign,0.33878354787826537,0.33375518798828124,0.005028359889984124
historical_test,baseline,1.0,42,structure,loss_magnitude,0.0758011565208435,0.07526282346248626,0.0005383330583572377
historical_test,baseline,1.0,42,structure,loss_position,0.45851355814933775,0.4590539193153381,-0.0005403611660003693
historical_test,baseline,1.0,42,structure,loss_relative_sign,0.06623901152610778,0.06417962455749512,0.0020593869686126587
historical_test,baseline,1.0,42,structure,loss_structure,0.6005537233352661,0.598496356010437,0.0020573673248290847
historical_test,baseline,1.0,42,structure,loss_total,0.9393372712135315,0.9322515439987182,0.007085727214813264
historical_test,baseline,1.0,42,structure,absolute_sign_accuracy,0.8763999938964844,0.8813999938964844,0.0050000000000000044
historical_test,baseline,1.0,42,structure,absolute_sign_set_accuracy,0.833,0.839,0.006000000000000005
historical_test,baseline,1.0,42,structure,charge_mae,0.29333979988098147,0.28871161842346194,0.004628181457519531
historical_test,baseline,1.0,42,structure,charge_magnitude_mae,0.15732487487792968,0.1565577049255371,0.0007671699523925657
historical_test,baseline,1.0,42,structure,global_invariant_charge_mae,0.19613363456726074,0.1938857307434082,0.0022479038238525373
historical_test,baseline,1.0,42,structure,global_sign_accuracy,0.866,0.867,0.0010000000000000009
historical_test,baseline,1.0,42,structure,global_sign_bce,0.3387835464477539,0.33375518798828124,0.005028358459472637
historical_test,baseline,1.0,42,structure,mean_position_3d_error,0.7517706298828125,0.7540559539794922,-0.0022853240966796973
historical_test,baseline,1.0,42,structure,mean_position_mae,0.36831979751586913,0.3691146354675293,-0.0007948379516601878
historical_test,baseline,1.0,42,structure,observations_per_sample,32.0,32.0,0.0
historical_test,baseline,1.0,42,structure,observed_sample_fraction,1.0,1.0,0.0
historical_test,baseline,1.0,42,structure,pairwise_relative_sign_accuracy,0.9463999938964843,0.948,0.0016000061035156277
historical_test,baseline,1.0,42,structure,position_mae_x,0.4517477340698242,0.45420791244506836,-0.0024601783752441486
historical_test,baseline,1.0,42,structure,position_mae_y,0.43304110717773436,0.42854779052734376,0.0044933166503906
historical_test,baseline,1.0,42,structure,position_mae_z,0.22017048645019532,0.2245881633758545,-0.00441767692565917
historical_test,baseline,1.0,42,structure,relative_configuration_accuracy,0.907,0.909,0.0020000000000000018
historical_test,baseline,1.0,42,structure,relative_sign_accuracy,0.9584000015258789,0.9583999938964843,-7.629394560559888e-09
historical_test,baseline,1.0,43,total,loss_global_sign,0.3327855744361877,0.33755207228660583,-0.0047664978504181055
historical_test,baseline,1.0,43,total,loss_magnitude,0.07496042329072952,0.07392073720693589,0.0010396860837936367
historical_test,baseline,1.0,43,total,loss_position,0.4672041249275207,0.4650545654296875,0.002149559497833242
historical_test,baseline,1.0,43,total,loss_relative_sign,0.06192235726118088,0.05575518196821213,0.00616717529296875
historical_test,baseline,1.0,43,total,loss_structure,0.6040869073867798,0.5947304954528808,0.009356411933899023
historical_test,baseline,1.0,43,total,loss_total,0.9368724818229676,0.9322825677394866,0.004589914083480973
historical_test,baseline,1.0,43,total,absolute_sign_accuracy,0.884,0.8865999908447265,0.0025999908447265074
historical_test,baseline,1.0,43,total,absolute_sign_set_accuracy,0.839,0.847,0.008000000000000007
historical_test,baseline,1.0,43,total,charge_mae,0.2850385208129883,0.28111249923706055,0.003926021575927752
historical_test,baseline,1.0,43,total,charge_magnitude_mae,0.15729571151733399,0.15522413253784179,0.0020715789794922
historical_test,baseline,1.0,43,total,global_invariant_charge_mae,0.19651896095275878,0.191847806930542,0.004671154022216795
historical_test,baseline,1.0,43,total,global_sign_accuracy,0.866,0.871,0.0050000000000000044
historical_test,baseline,1.0,43,total,global_sign_bce,0.33278557205200193,0.3375520706176758,-0.004766498565673849
historical_test,baseline,1.0,43,total,mean_position_3d_error,0.7612407989501954,0.7601190719604493,0.001121726989746108
historical_test,baseline,1.0,43,total,mean_position_mae,0.3724546585083008,0.372212516784668,0.00024214172363279385
historical_test,baseline,1.0,43,total,observations_per_sample,32.0,32.0,0.0
historical_test,baseline,1.0,43,total,observed_sample_fraction,1.0,1.0,0.0
historical_test,baseline,1.0,43,total,pairwise_relative_sign_accuracy,0.947,0.9497999877929687,0.00279998779296875
historical_test,baseline,1.0,43,total,position_mae_x,0.44508779525756836,0.4454463806152344,-0.0003585853576660303
historical_test,baseline,1.0,43,total,position_mae_y,0.45263937377929686,0.45045344924926756,0.002185924530029304
historical_test,baseline,1.0,43,total,position_mae_z,0.2196367588043213,0.22073767471313477,-0.0011009159088134768
historical_test,baseline,1.0,43,total,relative_configuration_accuracy,0.908,0.913,0.0050000000000000044
historical_test,baseline,1.0,43,total,relative_sign_accuracy,0.9587999954223633,0.9612000122070312,0.0024000167846679465
historical_test,baseline,1.0,43,structure,loss_global_sign,0.3338039131164551,0.33755207228660583,-0.0037481591701507555
historical_test,baseline,1.0,43,structure,loss_magnitude,0.07492814236879348,0.07392073720693589,0.0010074051618575997
historical_test,baseline,1.0,43,structure,loss_position,0.467786199092865,0.4650545654296875,0.002731633663177524
historical_test,baseline,1.0,43,structure,loss_relative_sign,0.0642776934504509,0.05575518196821213,0.008522511482238766
historical_test,baseline,1.0,43,structure,loss_structure,0.6069920387268066,0.5947304954528808,0.012261543273925812
historical_test,baseline,1.0,43,structure,loss_total,0.9407959518432617,0.9322825677394866,0.008513384103775112
historical_test,baseline,1.0,43,structure,absolute_sign_accuracy,0.8811999969482421,0.8865999908447265,0.0053999938964843786
historical_test,baseline,1.0,43,structure,absolute_sign_set_accuracy,0.838,0.847,0.009000000000000008
historical_test,baseline,1.0,43,structure,charge_mae,0.28867908477783205,0.28111249923706055,0.007566585540771498
historical_test,baseline,1.0,43,structure,charge_magnitude_mae,0.1570893669128418,0.15522413253784179,0.0018652343750000244
historical_test,baseline,1.0,43,structure,global_invariant_charge_mae,0.19558839035034178,0.191847806930542,0.003740583419799798
historical_test,baseline,1.0,43,structure,global_sign_accuracy,0.87,0.871,0.0010000000000000009
historical_test,baseline,1.0,43,structure,global_sign_bce,0.3338039131164551,0.3375520706176758,-0.003748157501220706
historical_test,baseline,1.0,43,structure,mean_position_3d_error,0.7620003356933593,0.7601190719604493,0.0018812637329100879
historical_test,baseline,1.0,43,structure,mean_position_mae,0.37336326217651367,0.372212516784668,0.0011507453918456756
historical_test,baseline,1.0,43,structure,observations_per_sample,32.0,32.0,0.0
historical_test,baseline,1.0,43,structure,observed_sample_fraction,1.0,1.0,0.0
historical_test,baseline,1.0,43,structure,pairwise_relative_sign_accuracy,0.9484000015258789,0.9497999877929687,0.0013999862670898144
historical_test,baseline,1.0,43,structure,position_mae_x,0.4467130699157715,0.4454463806152344,0.0012666893005370827
historical_test,baseline,1.0,43,structure,position_mae_y,0.4529564208984375,0.45045344924926756,0.0025029716491699605
historical_test,baseline,1.0,43,structure,position_mae_z,0.2204202365875244,0.22073767471313477,-0.00031743812561035867
historical_test,baseline,1.0,43,structure,relative_configuration_accuracy,0.91,0.913,0.0030000000000000027
historical_test,baseline,1.0,43,structure,relative_sign_accuracy,0.9592000045776368,0.9612000122070312,0.0020000076293944513
historical_test,dropout020,1.0,41,total,loss_global_sign,0.34097343277931214,0.33516151309013364,0.005811919689178491
historical_test,dropout020,1.0,41,total,loss_magnitude,0.07563147950172425,0.07624903148412704,-0.000617551982402792
historical_test,dropout020,1.0,41,total,loss_position,0.43973522782325747,0.4312351403236389,0.008500087499618558
historical_test,dropout020,1.0,41,total,loss_relative_sign,0.06728000766038894,0.07108188998699189,-0.0038018823266029456
historical_test,dropout020,1.0,41,total,loss_structure,0.5826467046737671,0.5785660729408264,0.004080631732940709
historical_test,dropout020,1.0,41,total,loss_total,0.9236201374530792,0.91372758603096,0.0098925514221192
historical_test,dropout020,1.0,41,total,absolute_sign_accuracy,0.8845999908447265,0.8748000259399414,-0.009799964904785075
historical_test,dropout020,1.0,41,total,absolute_sign_set_accuracy,0.845,0.833,-0.01200000000000001
historical_test,dropout020,1.0,41,total,charge_mae,0.2850603542327881,0.2956295738220215,-0.010569219589233403
historical_test,dropout020,1.0,41,total,charge_magnitude_mae,0.15801284980773925,0.157202787399292,0.0008100624084472485
historical_test,dropout020,1.0,41,total,global_invariant_charge_mae,0.1924360237121582,0.19536303901672364,-0.0029270153045654335
historical_test,dropout020,1.0,41,total,global_sign_accuracy,0.865,0.87,0.0050000000000000044
historical_test,dropout020,1.0,41,total,global_sign_bce,0.3409734306335449,0.3351615104675293,0.005811920166015616
historical_test,dropout020,1.0,41,total,mean_position_3d_error,0.7316809158325195,0.7187159271240234,0.01296498870849605
historical_test,dropout020,1.0,41,total,mean_position_mae,0.3589079093933105,0.3519064750671387,0.00700143432617184
historical_test,dropout020,1.0,41,total,observations_per_sample,32.0,32.0,0.0
historical_test,dropout020,1.0,41,total,observed_sample_fraction,1.0,1.0,0.0
historical_test,dropout020,1.0,41,total,pairwise_relative_sign_accuracy,0.9513999938964843,0.9483999938964843,-0.0030000000000000027
historical_test,dropout020,1.0,41,total,position_mae_x,0.4285323486328125,0.4206430587768555,0.007889289855956994
historical_test,dropout020,1.0,41,total,position_mae_y,0.43243793106079104,0.4236053352355957,0.008832595825195355
historical_test,dropout020,1.0,41,total,position_mae_z,0.21575339317321776,0.21147098922729493,0.00428240394592283
historical_test,dropout020,1.0,41,total,relative_configuration_accuracy,0.915,0.91,-0.0050000000000000044
historical_test,dropout020,1.0,41,total,relative_sign_accuracy,0.9611999969482422,0.9592000122070312,-0.0019999847412109917
historical_test,dropout020,1.0,41,structure,loss_global_sign,0.34097343277931214,0.3503822305202484,-0.009408797740936281
historical_test,dropout020,1.0,41,structure,loss_magnitude,0.07563147950172425,0.07532184648513794,0.0003096330165863054
historical_test,dropout020,1.0,41,structure,loss_position,0.43973522782325747,0.4282209801673889,0.01151424765586856
historical_test,dropout020,1.0,41,structure,loss_relative_sign,0.06728000766038894,0.07142351132631301,-0.004143503665924073
historical_test,dropout020,1.0,41,structure,loss_structure,0.5826467046737671,0.5749663295745849,0.0076803750991821795
historical_test,dropout020,1.0,41,structure,loss_total,0.9236201374530792,0.9253485600948334,-0.0017284226417541015
historical_test,dropout020,1.0,41,structure,absolute_sign_accuracy,0.8845999908447265,0.8749999923706054,-0.009599998474121074
historical_test,dropout020,1.0,41,structure,absolute_sign_set_accuracy,0.845,0.831,-0.014000000000000012
historical_test,dropout020,1.0,41,structure,charge_mae,0.2850603542327881,0.2956435890197754,-0.010583234786987306
historical_test,dropout020,1.0,41,structure,charge_magnitude_mae,0.15801284980773925,0.1568609619140625,0.001151887893676734
historical_test,dropout020,1.0,41,structure,global_invariant_charge_mae,0.1924360237121582,0.19639835357666016,-0.003962329864501957
historical_test,dropout020,1.0,41,structure,global_sign_accuracy,0.865,0.861,-0.0040000000000000036
historical_test,dropout020,1.0,41,structure,global_sign_bce,0.3409734306335449,0.35038222885131837,-0.009408798217773462
historical_test,dropout020,1.0,41,structure,mean_position_3d_error,0.7316809158325195,0.7121461105346679,0.019534805297851565
historical_test,dropout020,1.0,41,structure,mean_position_mae,0.3589079093933105,0.34878254318237306,0.010125366210937459
historical_test,dropout020,1.0,41,structure,observations_per_sample,32.0,32.0,0.0
historical_test,dropout020,1.0,41,structure,observed_sample_fraction,1.0,1.0,0.0
historical_test,dropout020,1.0,41,structure,pairwise_relative_sign_accuracy,0.9513999938964843,0.9462000198364258,-0.005199974060058565
historical_test,dropout020,1.0,41,structure,position_mae_x,0.4285323486328125,0.4217759475708008,0.0067564010620116965
historical_test,dropout020,1.0,41,structure,position_mae_y,0.43243793106079104,0.4128770408630371,0.019560890197753922
historical_test,dropout020,1.0,41,structure,position_mae_z,0.21575339317321776,0.21169460105895996,0.004058792114257803
historical_test,dropout020,1.0,41,structure,relative_configuration_accuracy,0.915,0.906,-0.009000000000000008
historical_test,dropout020,1.0,41,structure,relative_sign_accuracy,0.9611999969482422,0.9571999969482422,-0.0040000000000000036
historical_test,dropout020,1.0,42,total,loss_global_sign,0.33176244258880616,0.33175999522209165,2.4473667145086253e-06
historical_test,dropout020,1.0,42,total,loss_magnitude,0.07638667511940002,0.07446896660327912,0.0019177085161209
historical_test,dropout020,1.0,42,total,loss_position,0.42701458621025085,0.43358691334724425,-0.0065723271369934055
historical_test,dropout020,1.0,42,total,loss_relative_sign,0.07773763567209244,0.06815358120203018,0.009584054470062262
historical_test,dropout020,1.0,42,total,loss_structure,0.5811388916969299,0.5762094707489014,0.004929420948028507
historical_test,dropout020,1.0,42,total,loss_total,0.912901334285736,0.907969465970993,0.004931868314743015
historical_test,dropout020,1.0,42,total,absolute_sign_accuracy,0.8832000045776367,0.8892000045776367,0.006000000000000005
historical_test,dropout020,1.0,42,total,absolute_sign_set_accuracy,0.841,0.844,0.0030000000000000027
historical_test,dropout020,1.0,42,total,charge_mae,0.28683325576782226,0.2759935073852539,0.010839748382568348
historical_test,dropout020,1.0,42,total,charge_magnitude_mae,0.15898451232910157,0.15529492950439452,0.0036895828247070495
historical_test,dropout020,1.0,42,total,global_invariant_charge_mae,0.19844058418273927,0.19443883514404298,0.004001749038696295
historical_test,dropout020,1.0,42,total,global_sign_accuracy,0.868,0.874,0.006000000000000005
historical_test,dropout020,1.0,42,total,global_sign_bce,0.3317624397277832,0.33175999450683596,2.4452209472225483e-06
historical_test,dropout020,1.0,42,total,mean_position_3d_error,0.7244293975830078,0.724871826171875,-0.00044242858886711645
historical_test,dropout020,1.0,42,total,mean_position_mae,0.3559757423400879,0.35582388305664064,0.0001518592834472421
historical_test,dropout020,1.0,42,total,observations_per_sample,32.0,32.0,0.0
historical_test,dropout020,1.0,42,total,observed_sample_fraction,1.0,1.0,0.0
historical_test,dropout020,1.0,42,total,pairwise_relative_sign_accuracy,0.9459999923706055,0.9448000030517578,-0.001199989318847683
historical_test,dropout020,1.0,42,total,position_mae_x,0.44803725814819334,0.4466941719055176,0.0013430862426757617
historical_test,dropout020,1.0,42,total,position_mae_y,0.4037366065979004,0.4022052116394043,0.0015313949584960795
historical_test,dropout020,1.0,42,total,position_mae_z,0.21615335273742675,0.21857222366333007,-0.002418870925903316
historical_test,dropout020,1.0,42,total,relative_configuration_accuracy,0.906,0.904,-0.0020000000000000018
historical_test,dropout020,1.0,42,total,relative_sign_accuracy,0.9575999984741211,0.9567999954223633,-0.0008000030517578693
historical_test,dropout020,1.0,42,structure,loss_global_sign,0.33265522265434266,0.3643709354400635,-0.03171571278572083
historical_test,dropout020,1.0,42,structure,loss_magnitude,0.07606912636756898,0.07417532390356064,0.0018938024640083317
historical_test,dropout020,1.0,42,structure,loss_position,0.43046209478378294,0.43019547080993653,0.0002666239738464138
historical_test,dropout020,1.0,42,structure,loss_relative_sign,0.07570811831951141,0.0721413083076477,0.003566810011863708
historical_test,dropout020,1.0,42,structure,loss_structure,0.5822393550872803,0.5765120940208435,0.0057272610664368395
historical_test,dropout020,1.0,42,structure,loss_total,0.914894577741623,0.940883029460907,-0.02598845171928399
historical_test,dropout020,1.0,42,structure,absolute_sign_accuracy,0.8837999801635742,0.8687999725341797,-0.015000007629394463
historical_test,dropout020,1.0,42,structure,absolute_sign_set_accuracy,0.845,0.824,-0.02100000000000002
historical_test,dropout020,1.0,42,structure,charge_mae,0.2847536315917969,0.2999155387878418,-0.015161907196044877
historical_test,dropout020,1.0,42,structure,charge_magnitude_mae,0.15817335891723633,0.15472347831726074,0.0034498805999755855
historical_test,dropout020,1.0,42,structure,global_invariant_charge_mae,0.19465887260437012,0.19346653175354003,0.001192340850830087
historical_test,dropout020,1.0,42,structure,global_sign_accuracy,0.871,0.852,-0.019000000000000017
historical_test,dropout020,1.0,42,structure,global_sign_bce,0.3326552200317383,0.3643709335327148,-0.03171571350097652
historical_test,dropout020,1.0,42,structure,mean_position_3d_error,0.7222858200073242,0.7218293838500977,0.0004564361572265696
historical_test,dropout020,1.0,42,structure,mean_position_mae,0.3543983383178711,0.35493519592285155,-0.0005368576049804563
historical_test,dropout020,1.0,42,structure,observations_per_sample,32.0,32.0,0.0
historical_test,dropout020,1.0,42,structure,observed_sample_fraction,1.0,1.0,0.0
historical_test,dropout020,1.0,42,structure,pairwise_relative_sign_accuracy,0.9499999923706055,0.9451999969482422,-0.004799995422363312
historical_test,dropout020,1.0,42,structure,position_mae_x,0.4500562286376953,0.44246430206298826,0.007591926574707031
historical_test,dropout020,1.0,42,structure,position_mae_y,0.3978508834838867,0.40257964324951173,-0.004728759765625035
historical_test,dropout020,1.0,42,structure,position_mae_z,0.21528786659240723,0.21976162910461425,-0.004473762512207019
historical_test,dropout020,1.0,42,structure,relative_configuration_accuracy,0.913,0.904,-0.009000000000000008
historical_test,dropout020,1.0,42,structure,relative_sign_accuracy,0.9607999877929687,0.9559999923706055,-0.004799995422363201
historical_test,dropout020,1.0,43,total,loss_global_sign,0.3373797159194946,0.33402287673950193,0.0033568391799926878
historical_test,dropout020,1.0,43,total,loss_magnitude,0.07512842547893524,0.07485001534223557,0.0002784101366996722
historical_test,dropout020,1.0,43,total,loss_position,0.4491393730640411,0.43351701378822327,0.015622359275817843
historical_test,dropout020,1.0,43,total,loss_relative_sign,0.0659698714017868,0.06732078623771667,-0.0013509148359298756
historical_test,dropout020,1.0,43,total,loss_structure,0.5902376646995544,0.5756878156661988,0.014549849033355655
historical_test,dropout020,1.0,43,total,loss_total,0.9276173806190491,0.9097106924057007,0.0179066882133484
historical_test,dropout020,1.0,43,total,absolute_sign_accuracy,0.8867999954223633,0.8857999877929688,-0.0010000076293945614
historical_test,dropout020,1.0,43,total,absolute_sign_set_accuracy,0.843,0.843,0.0
historical_test,dropout020,1.0,43,total,charge_mae,0.2821638355255127,0.2825449447631836,-0.00038110923767087357
historical_test,dropout020,1.0,43,total,charge_magnitude_mae,0.15760680961608886,0.15645592880249024,0.001150880813598626
historical_test,dropout020,1.0,43,total,global_invariant_charge_mae,0.1953124027252197,0.1955933036804199,-0.0002809009552001973
historical_test,dropout020,1.0,43,total,global_sign_accuracy,0.864,0.873,0.009000000000000008
historical_test,dropout020,1.0,43,total,global_sign_bce,0.3373797149658203,0.33402287673950193,0.0033568382263183816
historical_test,dropout020,1.0,43,total,mean_position_3d_error,0.7387033767700195,0.7193195877075196,0.019383789062499934
historical_test,dropout020,1.0,43,total,mean_position_mae,0.36202469253540037,0.35294017791748045,0.009084514617919925
historical_test,dropout020,1.0,43,total,observations_per_sample,32.0,32.0,0.0
historical_test,dropout020,1.0,43,total,observed_sample_fraction,1.0,1.0,0.0
historical_test,dropout020,1.0,43,total,pairwise_relative_sign_accuracy,0.9474000091552734,0.9472000045776368,-0.0002000045776366921
historical_test,dropout020,1.0,43,total,position_mae_x,0.42529668045043945,0.41915102005004884,0.006145660400390607
historical_test,dropout020,1.0,43,total,position_mae_y,0.4431039161682129,0.4233719444274902,0.019731971740722665
historical_test,dropout020,1.0,43,total,position_mae_z,0.21767344665527344,0.21629754638671875,0.0013759002685546917
historical_test,dropout020,1.0,43,total,relative_configuration_accuracy,0.908,0.908,0.0
historical_test,dropout020,1.0,43,total,relative_sign_accuracy,0.9579999923706055,0.9584000015258789,0.0004000091552733842
historical_test,dropout020,1.0,43,structure,loss_global_sign,0.3373797159194946,0.3310240385532379,0.006355677366256696
historical_test,dropout020,1.0,43,structure,loss_magnitude,0.07512842547893524,0.07439308857917785,0.0007353368997573828
historical_test,dropout020,1.0,43,structure,loss_position,0.4491393730640411,0.44271796131134034,0.006421411752700779
historical_test,dropout020,1.0,43,structure,loss_relative_sign,0.0659698714017868,0.06760298323631286,-0.001633111834526066
historical_test,dropout020,1.0,43,structure,loss_structure,0.5902376646995544,0.5847140398025513,0.005523624897003088
historical_test,dropout020,1.0,43,structure,loss_total,0.9276173806190491,0.9157380783557892,0.011879302263259839
historical_test,dropout020,1.0,43,structure,absolute_sign_accuracy,0.8867999954223633,0.8912000045776367,0.004400009155273388
historical_test,dropout020,1.0,43,structure,absolute_sign_set_accuracy,0.843,0.849,0.006000000000000005
historical_test,dropout020,1.0,43,structure,charge_mae,0.2821638355255127,0.2747307586669922,0.007433076858520515
historical_test,dropout020,1.0,43,structure,charge_magnitude_mae,0.15760680961608886,0.15616970825195312,0.0014371013641357455
historical_test,dropout020,1.0,43,structure,global_invariant_charge_mae,0.1953124027252197,0.1943161907196045,0.0009962120056152268
