model_a,model_b,g05_fraction,metric,paired_seed_count,paired_seeds,delta_b_minus_a_mean,delta_b_minus_a_std,improvement_b_over_a_mean,improvement_definition
g05_sign_only,g05_full_reconstruction,0.75,charge_mae_q2,1,42,0.00848318181931973,,-0.00848318181931973,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,charge_magnitude_mae,1,42,0.004033170640468597,,-0.004033170640468597,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,relative_sign_accuracy,1,42,0.0,,0.0,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,global_sign_bce,1,42,0.0020301286960587098,,-0.0020301286960587098,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,global_sign_accuracy,1,42,-0.0050000000000000044,,-0.0050000000000000044,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,absolute_sign_accuracy,1,42,-0.0050000000000000044,,-0.0050000000000000044,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,signed_pair_accuracy,1,42,-0.0050000000000000044,,-0.0050000000000000044,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,mean_position_mae,1,42,-0.004704482853412628,,0.004704482853412628,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,position_error_1,1,42,-0.00938384234905243,,0.00938384234905243,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,position_error_2,1,42,-0.0075931549072265625,,0.0075931549072265625,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,mean_position_3d_error,1,42,-0.008488498628139496,,0.008488498628139496,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,charge_mae_q1,1,42,0.003952235996723175,,-0.003952235996723175,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,charge_mae_q2,1,42,0.0035249151736498063,,-0.0035249151736498063,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,charge_magnitude_mae,1,42,0.001190975308418274,,-0.001190975308418274,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,relative_sign_accuracy,1,42,-0.0030000000000000027,,-0.0030000000000000027,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,global_sign_bce,1,42,-0.004058833080117383,,0.004058833080117383,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,global_sign_accuracy,1,42,-0.0020000000000000018,,-0.0020000000000000018,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,absolute_sign_accuracy,1,42,-0.0035000000000000586,,-0.0035000000000000586,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,signed_pair_accuracy,1,42,-0.0050000000000000044,,-0.0050000000000000044,positive means model_b is better; sign is reversed for error/loss metrics
