epoch,train_total,train_structure,train_position,train_magnitude,train_relative_sign,train_global_sign,validation_total,validation_structure,validation_position,validation_magnitude,validation_relative_sign,validation_global_sign
1,1.8025348062515258,1.1147153511047363,0.8071210069656372,0.097226458132267,0.2103678875565529,0.6878194551467895,1.6132102427482606,0.9334785032272339,0.752185353755951,0.08511261260509491,0.09618052327632905,0.6797317395210266
2,1.5233522067070009,0.8840327401161194,0.7202226977348327,0.08465407770872116,0.07915596187114715,0.6393194665908813,1.4373401150703429,0.8480012130737304,0.6967531967163086,0.0807402817606926,0.07050772646069527,0.5893389019966125
3,1.3695977385044098,0.8363875522613525,0.6806095147132873,0.083229532122612,0.0725485057234764,0.5332101862430573,1.340037308216095,0.8120510749816895,0.6610521326065063,0.0793095794916153,0.07168937301635742,0.5279862332344055
4,1.2630103640556336,0.8001713914871216,0.6528061504364013,0.08104452949762345,0.06632071131467819,0.462838972568512,1.233430654525757,0.7819168181419373,0.6346753625869751,0.08050005942583084,0.06674140423536301,0.4515138363838196
5,1.1778933687210082,0.769944034576416,0.6264511008262634,0.08004844146966934,0.0634444922208786,0.4079493341445923,1.1716517276763916,0.7556538925170898,0.6131648483276367,0.07815159326791764,0.06433744344115257,0.4159978351593018
6,1.1183874959945679,0.7435636496543885,0.6025690550804138,0.07936125093698501,0.06163334274291992,0.37482384634017946,1.1287851860523224,0.7357851085662842,0.5948537178039551,0.0781143862605095,0.06281701788306236,0.3930000774860382
7,1.0813957571983337,0.7247101922035217,0.5866966366767883,0.07821036529541016,0.05980319008231163,0.356685564994812,1.1081208233833313,0.7242319464683533,0.5858504123687744,0.07785840898752212,0.06052310711145401,0.38388887691497803
8,1.05263206076622,0.7067184100151062,0.571049265384674,0.07824093902111054,0.0574282012283802,0.3459136507511139,1.0757448399066925,0.6973449087142944,0.5612857098579407,0.07657668542861938,0.05948251175880432,0.37839993119239806
9,1.0341786551475525,0.6945870513916016,0.5606643867492676,0.07778855526447297,0.05613411104679108,0.33959160375595093,1.060842584848404,0.6853343100547791,0.5489928026199341,0.07671321892738342,0.05962829610705376,0.37550827479362486
10,1.0156609094142914,0.6812383885383606,0.5490488953590393,0.07765472990274429,0.05453475886583328,0.3344225208759308,1.0656563436985016,0.6925020780563355,0.5499333848953247,0.0779863048195839,0.06458238670229911,0.37315426564216614
11,1.0069215207099915,0.6730297546386719,0.540641254901886,0.07727948552370072,0.05510901269316673,0.3338917660713196,1.0522559792995452,0.6866188435554504,0.5462138981819152,0.07684669625759125,0.06355825647711753,0.36563713574409484
