epoch,train_total,train_structure,train_position,train_magnitude,train_relative_sign,train_global_sign,validation_total,validation_structure,validation_position,validation_magnitude,validation_relative_sign,validation_global_sign
1,1.1147153511047363,1.1147153511047363,0.8071210069656372,0.097226458132267,0.2103678875565529,,0.9334785032272339,0.9334785032272339,0.752185353755951,0.08511261260509491,0.09618052327632905,
2,0.8840327401161194,0.8840327401161194,0.7202226977348327,0.08465407770872116,0.07915596187114715,,0.8480012130737304,0.8480012130737304,0.6967531967163086,0.0807402817606926,0.07050772646069527,
3,0.8363875522613525,0.8363875522613525,0.6806095147132873,0.083229532122612,0.0725485057234764,,0.8120510749816895,0.8120510749816895,0.6610521326065063,0.0793095794916153,0.07168937301635742,
4,0.8001713914871216,0.8001713914871216,0.6528061504364013,0.08104452949762345,0.06632071131467819,,0.7819168181419373,0.7819168181419373,0.6346753625869751,0.08050005942583084,0.06674140423536301,
5,0.769944034576416,0.769944034576416,0.6264511008262634,0.08004844146966934,0.0634444922208786,,0.7556538925170898,0.7556538925170898,0.6131648483276367,0.07815159326791764,0.06433744344115257,
6,0.7435636496543885,0.7435636496543885,0.6025690550804138,0.07936125093698501,0.06163334274291992,,0.7357851085662842,0.7357851085662842,0.5948537178039551,0.0781143862605095,0.06281701788306236,
7,0.7247101922035217,0.7247101922035217,0.5866966366767883,0.07821036529541016,0.05980319008231163,,0.7242319464683533,0.7242319464683533,0.5858504123687744,0.07785840898752212,0.06052310711145401,
8,0.7067184100151062,0.7067184100151062,0.571049265384674,0.07824093902111054,0.0574282012283802,,0.6973449087142944,0.6973449087142944,0.5612857098579407,0.07657668542861938,0.05948251175880432,
9,0.6945870513916016,0.6945870513916016,0.5606643867492676,0.07778855526447297,0.05613411104679108,,0.6853343100547791,0.6853343100547791,0.5489928026199341,0.07671321892738342,0.05962829610705376,
10,0.6812383885383606,0.6812383885383606,0.5490488953590393,0.07765472990274429,0.05453475886583328,,0.6925020780563355,0.6925020780563355,0.5499333848953247,0.0779863048195839,0.06458238670229911,
11,0.6730297546386719,0.6730297546386719,0.540641254901886,0.07727948552370072,0.05510901269316673,,0.6866188435554504,0.6866188435554504,0.5462138981819152,0.07684669625759125,0.06355825647711753,
12,0.6637499918937683,0.6637499918937683,0.5323898482322693,0.07721607798337936,0.05414406631886959,,0.6713018679618835,0.6713018679618835,0.5325560421943665,0.07695978111028672,0.06178604474663735,
13,0.6509922666549682,0.6509922666549682,0.523286636352539,0.0769418704509735,0.05076375991106033,,0.6640420393943787,0.6640420393943787,0.5262134494781494,0.07645840567350387,0.06137018975615501,
14,0.6483130717277527,0.6483130717277527,0.5189465365409851,0.07658967447280884,0.05277686247229576,,0.6542528886795044,0.6542528886795044,0.5202889165878296,0.07567034888267517,0.05829362264275551,
15,0.6387951722145081,0.6387951722145081,0.5118247904777526,0.07605607014894486,0.05091431076824665,,0.6559596309661865,0.6559596309661865,0.5198941407203674,0.07608186680078506,0.05998361414670944,
16,0.6363697299957275,0.6363697299957275,0.5088669028282166,0.0762988988161087,0.05120393121242523,,0.6493709993362426,0.6493709993362426,0.5146745982170104,0.07533887451887131,0.05935752567648887,
17,0.6272413640022277,0.6272413640022277,0.5014011964797974,0.07611226600408554,0.049727905333042145,,0.6428433938026428,0.6428433938026428,0.5084299392700196,0.07564288687705993,0.0587705748975277,
18,0.6194000163078308,0.6194000163078308,0.49592958426475525,0.07599104303121566,0.047479386776685714,,0.6389447836875916,0.6389447836875916,0.5058121428489685,0.07613281655311585,0.05699982944130898,
19,0.611953179359436,0.611953179359436,0.48831700229644776,0.07532841902971267,0.048307759553194045,,0.6318056807518005,0.6318056807518005,0.4980314207077026,0.07599507421255111,0.057779191195964814,
20,0.6049823017120362,0.6049823017120362,0.4831722288131714,0.07524584800004959,0.04656422719359398,,0.6320529932975769,0.6320529932975769,0.49987272119522097,0.07576171958446502,0.05641855129599571,
21,0.5968787446022034,0.5968787446022034,0.47748896646499633,0.07502120715379715,0.044368573665618895,,0.636972861289978,0.636972861289978,0.4982433385848999,0.07585188204050064,0.06287765005230904,
22,0.5993222408294677,0.5993222408294677,0.4766252439022064,0.0750091536641121,0.047687849223613736,,0.6386470451354981,0.6386470451354981,0.4964205965995789,0.07650890606641769,0.0657175475358963,
23,0.5898016271591187,0.5898016271591187,0.46977387952804567,0.07466329866647721,0.04536445102095604,,0.624223584651947,0.624223584651947,0.48975586700439455,0.07521173995733262,0.05925596839189529,
24,0.5842403473854065,0.5842403473854065,0.4660945963859558,0.07473948150873184,0.04340627148747444,,0.6225502619743347,0.6225502619743347,0.487107762336731,0.07555391716957092,0.059888594508171085,
25,0.5773764157295227,0.5773764157295227,0.459334438085556,0.0743942773938179,0.04364769938588142,,0.6144801664352417,0.6144801664352417,0.48223824334144594,0.07503316098451615,0.05720874425768852,
26,0.570958019733429,0.570958019733429,0.45414291715621946,0.07421341383457183,0.04260169216990471,,0.615042130947113,0.615042130947113,0.4789543859958649,0.07636389416456223,0.0597238399386406,
27,0.5691365842819214,0.5691365842819214,0.45121054744720457,0.07418535828590393,0.04374067938327789,,0.616993688583374,0.616993688583374,0.4807104859352112,0.07547854477167129,0.06080464535951614,
28,0.5653850207328797,0.5653850207328797,0.4495644965171814,0.07447570323944092,0.04134481787681579,,0.6043989410400391,0.6043989410400391,0.46839425253868106,0.07570665395259857,0.06029803109169006,
29,0.5616259536743164,0.5616259536743164,0.44600727438926696,0.0736792311668396,0.04193944835662842,,0.6066064591407776,0.6066064591407776,0.4727383933067322,0.07524550288915634,0.058622563481330874,
30,0.5518737082481384,0.5518737082481384,0.4393708565235138,0.07358285266160965,0.03891999885439873,,0.6096571211814881,0.6096571211814881,0.4758918981552124,0.07456472551822663,0.05920049911737442,
31,0.5486609077453614,0.5486609077453614,0.436648996591568,0.07375066447257995,0.03826124827563763,,0.6036429171562194,0.6036429171562194,0.4646980528831482,0.0751665342450142,0.0637783369421959,
32,0.5448899664878846,0.5448899664878846,0.4330806851387024,0.07320177400112152,0.03860751187801361,,0.6061702098846435,0.6061702098846435,0.46522109508514403,0.07506025409698486,0.0658888649046421,
33,0.5373217759132385,0.5373217759132385,0.4262948911190033,0.07291100090742111,0.038115883365273474,,0.5948877177238464,0.5948877177238464,0.45969375920295713,0.07454397058486939,0.06064998894929886,
34,0.5367394852638244,0.5367394852638244,0.4279293622970581,0.073038270175457,0.03577185592055321,,0.6119746451377869,0.6119746451377869,0.46996894001960754,0.07522009181976318,0.06678560209274292,
35,0.5305017416477203,0.5305017416477203,0.421805960893631,0.0725619552731514,0.03613382814824581,,0.6022540469169617,0.6022540469169617,0.46301053047180174,0.07449340409040452,0.06475011742115021,
36,0.5254452362060547,0.5254452362060547,0.417435293674469,0.07262642508745193,0.03538351939618588,,0.601248583316803,0.601248583316803,0.4612745463848114,0.07477951616048813,0.06519451761245727,
37,0.5243384675979614,0.5243384675979614,0.41657765197753904,0.07267355865240097,0.035087254613637923,,0.5938099446296692,0.5938099446296692,0.4554746718406677,0.0746006817817688,0.06373458814620972,
38,0.5174118475914001,0.5174118475914001,0.4113991365432739,0.07206980860233307,0.03394290296733379,,0.5937070446014404,0.5937070446014404,0.4548136384487152,0.07451428759098053,0.06437911432981491,
39,0.5143306517601013,0.5143306517601013,0.40886946868896484,0.07215414017438888,0.033307038366794585,,0.5892831606864929,0.5892831606864929,0.45077739071846007,0.07445089119672775,0.06405488288402557,
40,0.510216407775879,0.510216407775879,0.40618621110916137,0.07178172326087952,0.03224847564101219,,0.6020253868103027,0.6020253868103027,0.4591640050411224,0.07445553678274154,0.06840583646297455,
41,0.5050524926185608,0.5050524926185608,0.4029911091327667,0.07148352468013763,0.03057785826921463,,0.5878693823814392,0.5878693823814392,0.45169549083709715,0.07487703210115433,0.06129684978723526,
42,0.5050699129104614,0.5050699129104614,0.4027443537712097,0.07193277168273926,0.030392785236239433,,0.5897554073333741,0.5897554073333741,0.4520571711063385,0.07487328785657883,0.06282496166229248,
43,0.496054692029953,0.496054692029953,0.39574367880821226,0.07138379096984863,0.028927222594618798,,0.5892439084053039,0.5892439084053039,0.44602869176864623,0.07487079936265946,0.06834442573785782,
44,0.4931196596622467,0.4931196596622467,0.3927555072307587,0.07151957607269287,0.028844575479626655,,0.5868081474304199,0.5868081474304199,0.44631523871421813,0.07601992297172547,0.06447297978401184,
45,0.49238071489334106,0.49238071489334106,0.3922135348320007,0.07170263677835464,0.0284645414352417,,0.589599205493927,0.589599205493927,0.4470146644115448,0.0746796892285347,0.06790484315156936,
46,0.48794725942611694,0.48794725942611694,0.38905351400375365,0.07113941586017608,0.027754329219460486,,0.5932851691246033,0.5932851691246033,0.4482491567134857,0.07481907325983048,0.07021694600582123,
47,0.4846798188686371,0.4846798188686371,0.387368727684021,0.07079152637720108,0.026519565179944037,,0.5948297171592712,0.5948297171592712,0.4472223484516144,0.07563265866041183,0.07197470587491989,
