test_example_index,mean_position_mae,mean_position_3d_error,position_mae_x,position_mae_y,position_mae_z,charge_magnitude_mae,charge_mae,global_invariant_charge_mae,relative_sign_accuracy,relative_configuration_accuracy,global_sign_accuracy,absolute_sign_accuracy,absolute_sign_set_accuracy,geometric_relative_sign_accuracy,geometric_relative_configuration_accuracy,geometric_mean_position_3d_error,relative_negative_count_accuracy,global_probability,global_target,global_confidence,relative_confidence,global_oracle_charge_mae,field_relative_l2,magnitude_field_relative_l2,g00_relative_l2
8762,0.4301993250846863,0.9515125155448914,0.5002797842025757,0.45574626326560974,0.33457186818122864,0.2548218369483948,0.9202398657798767,0.642225444316864,0.6000000238418579,0.0,0.0,0.4000000059604645,0.0,0.20000000298023224,0.0,0.8954429030418396,0.0,0.26152539253234863,1.0,0.7384746074676514,0.9999983310699463,0.642225444316864,0.5819587616641585,0.5021744631881624,0.8112901545141121
8766,0.27315592765808105,0.5612365007400513,0.20010077953338623,0.41125187277793884,0.2081151306629181,0.1476820558309555,0.1476820558309555,0.1476820558309555,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.6127861142158508,1.0,0.014381342567503452,0.0,0.9856186509132385,0.9999717473983765,0.1476820558309555,0.12875754861047906,0.12875754861047906,0.261902521660459
7,0.40055277943611145,0.7999258041381836,0.567009449005127,0.4431251585483551,0.19152359664440155,0.21713042259216309,0.21713042259216309,0.21713042259216309,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.733022928237915,1.0,0.6316433548927307,1.0,0.6316433548927307,1.0,0.21713042259216309,1.1136093656254078,0.9127825589683918,1.8261314321532571
5749,0.3252936899662018,0.7308399081230164,0.589040219783783,0.25519859790802,0.13164226710796356,0.1151178851723671,0.1151178851723671,0.1151178851723671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7308399081230164,1.0,0.9953977465629578,1.0,0.9953977465629578,1.0,0.1151178851723671,0.12719354729391463,0.12719354729391463,0.2655113765639431
9245,0.4886704981327057,0.9396976828575134,0.684267520904541,0.4839468002319336,0.2977972626686096,0.1683199107646942,0.1683199107646942,0.1683199107646942,1.0,1.0,1.0,1.0,1.0,0.20000000298023224,0.0,0.7983664274215698,1.0,0.9900466799736023,1.0,0.9900466799736023,1.0,0.1683199107646942,1.9127958883898752,1.1912383598996574,8.302347541412402
1562,0.3230173885822296,0.7076478600502014,0.497048944234848,0.28871607780456543,0.1832871288061142,0.28738829493522644,0.28738829493522644,0.28738829493522644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7076478600502014,1.0,0.9560689330101013,1.0,0.9560689330101013,1.0,0.28738829493522644,0.2994265974230044,0.25695090202577003,0.43922518113952946
6179,0.4573117792606354,0.8512753844261169,0.4761746823787689,0.5148566365242004,0.38090401887893677,0.23277123272418976,0.23277123272418976,0.23277123272418976,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8496937155723572,1.0,0.9781891703605652,1.0,0.9781891703605652,1.0,0.23277123272418976,0.5973166298672815,0.5592945816194048,1.1454055158741245
9144,0.4805581569671631,0.9999300837516785,0.6169443130493164,0.6843287348747253,0.1404014378786087,0.1593972146511078,0.1593972146511078,0.1593972146511078,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.7688115835189819,1.0,0.7993181943893433,1.0,0.7993181943893433,0.9869465231895447,0.1593972146511078,0.7779460307026771,0.7779460307026771,1.6364802590468985
4051,0.4432048201560974,0.9580981135368347,0.7414788603782654,0.4750745892524719,0.11306089162826538,0.1522122472524643,0.1522122472524643,0.1522122472524643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.904705822467804,1.0,0.9626228213310242,1.0,0.9626228213310242,0.9999995231628418,0.1522122472524643,0.5767796403585301,0.5767796403585301,1.4575372261584403
7107,0.5204377770423889,0.9934765100479126,0.496786504983902,0.6469579935073853,0.4175688326358795,0.2685488760471344,0.5881103873252869,0.5881103873252869,0.6000000238418579,0.0,1.0,0.6000000238418579,0.0,0.6000000238418579,0.0,0.6981901526451111,0.0,0.3189568817615509,0.0,0.6810431480407715,0.9999904632568359,0.5881103873252869,1.562234431327862,0.5279250443422085,0.7240686915692647
7538,0.3639787435531616,0.7453410029411316,0.4926559627056122,0.3840167224407196,0.21526353061199188,0.22446627914905548,0.22446627914905548,0.22446627914905548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7453410029411316,1.0,0.9391775727272034,1.0,0.9391775727272034,1.0,0.22446627914905548,0.1635168166569326,0.1635168166569326,0.372428323862426
7489,0.2900899052619934,0.6532148718833923,0.4039134979248047,0.1927998661994934,0.27355635166168213,0.2220667153596878,0.2220667153596878,0.2220667153596878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6532148718833923,1.0,0.9915032386779785,1.0,0.9915032386779785,1.0,0.2220667153596878,0.14453303958295938,0.14453303958295938,0.33335249985571375
4513,0.5536110401153564,1.033978819847107,0.5897024273872375,0.6440781354904175,0.42705246806144714,0.22258661687374115,0.22258661687374115,0.22258661687374115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033978819847107,1.0,0.0013145679840818048,0.0,0.9986854195594788,1.0,0.22258661687374115,0.47623057062940377,0.34044438616147127,0.6636206544172696
9867,0.38619112968444824,0.7389556169509888,0.4566994309425354,0.48971906304359436,0.212154820561409,0.12215548008680344,0.12215548008680344,0.12215548008680344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49427589774131775,1.0,0.17803694307804108,0.0,0.8219630718231201,0.9999996423721313,0.12215548008680344,0.1176250842368302,0.1176250842368302,0.30803007562492535
3038,0.37325817346572876,0.722241997718811,0.3652344346046448,0.36871057748794556,0.38582944869995117,0.10714206844568253,0.10714206844568253,0.10714206844568253,1.0,1.0,1.0,1.0,1.0,0.20000000298023224,0.0,0.7355520129203796,1.0,0.10856263339519501,0.0,0.8914373517036438,1.0,0.10714206844568253,1.4968470254522668,0.9988064178401326,1.5030388144438325
3834,0.2535735070705414,0.5465202927589417,0.48047706484794617,0.09655927121639252,0.18368418514728546,0.1561552733182907,0.1561552733182907,0.1561552733182907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5465202927589417,1.0,0.9418014883995056,1.0,0.9418014883995056,1.0,0.1561552733182907,0.3374260502604374,0.33311618592996156,0.45297871805524537
5725,0.445279598236084,0.9333570599555969,0.59905606508255,0.442470520734787,0.2943122088909149,0.2098708152770996,0.2098708152770996,0.2098708152770996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333570599555969,1.0,0.9722372889518738,1.0,0.9722372889518738,1.0,0.2098708152770996,0.9114159166345314,0.6473341512356681,0.9373498532771483
707,0.6550676226615906,1.3613260984420776,0.9884401559829712,0.7354623675346375,0.24130034446716309,0.1345176249742508,1.2456077337265015,0.1345176249742508,1.0,1.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.8963778614997864,1.0,0.6236175894737244,0.0,0.6236175894737244,0.8824777007102966,0.1345176249742508,1.4866482710165003,0.6499920185186006,0.8913325660150245
7478,0.2931876480579376,0.6045243144035339,0.2266843616962433,0.43635550141334534,0.2165229767560959,0.22958801686763763,0.7180066108703613,0.7180066108703613,0.6000000238418579,0.0,1.0,0.6000000238418579,0.0,0.6000000238418579,0.0,0.6045243144035339,0.0,0.04029340669512749,0.0,0.9597066044807434,0.25501489639282227,0.7180066108703613,1.2104749846040248,0.7810300639621396,0.9512988320945689
3063,0.43149998784065247,0.8200355768203735,0.43647846579551697,0.5169510841369629,0.341070294380188,0.19298551976680756,0.19298551976680756,0.19298551976680756,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.840432345867157,1.0,0.027912674471735954,0.0,0.9720873236656189,1.0,0.19298551976680756,1.010524905397083,1.0083580496046476,15.559428806717241
328,0.42639678716659546,0.8917423486709595,0.7475760579109192,0.3926486372947693,0.13896560668945312,0.1401360183954239,0.1401360183954239,0.1401360183954239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8917423486709595,1.0,0.9796397089958191,1.0,0.9796397089958191,1.0,0.1401360183954239,0.9371316565175241,0.797184960686615,1.0186278303752458
4393,0.5592043995857239,1.1169829368591309,0.6036853194236755,0.8224164843559265,0.2515110671520233,0.2544092833995819,0.2544092833995819,0.2544092833995819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1169829368591309,1.0,0.9968282580375671,1.0,0.9968282580375671,1.0,0.2544092833995819,0.3923449525963915,0.3923449525963915,0.747607957629259
