seed,protocol_fingerprint,fraction,sensor_count,selection,metric,sign_only,full,improvement,relative_improvement_percent
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,0.75,24,total,relative_configuration_accuracy,0.915,0.904,-0.01100000000000001,-1.2021857923497279
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,0.75,24,total,pairwise_relative_sign_accuracy,0.9505999984741211,0.9448000106811524,-0.005799987792968753,-0.6101396804416942
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,0.75,24,total,global_sign_accuracy,0.867,0.867,0.0,0.0
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,0.75,24,total,global_sign_bce,0.34232909393310545,0.34574879455566404,-0.0034197006225585858,-0.9989512089868791
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,0.75,24,total,absolute_sign_accuracy,0.885,0.8758000030517578,-0.00919999694824225,-1.039547677767486
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,0.75,24,total,absolute_sign_set_accuracy,0.847,0.831,-0.016000000000000014,-1.8890200708382543
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,0.75,24,total,charge_mae,0.2811720142364502,0.29477050399780275,-0.013598489761352528,-4.836359620739831
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,0.75,24,total,global_invariant_charge_mae,0.19086493301391602,0.19695333671569823,-0.006088403701782208,-3.1899016784493885
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,position_mae_x,0.44510157012939455,0.4664375076293945,-0.021335937499999957,-4.79349859264649
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,position_mae_y,0.41491066360473633,0.4214212532043457,-0.006510589599609373,-1.569154560416811
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,position_mae_z,0.2198360366821289,0.22389054489135743,-0.004054508209228536,-1.8443328356993338
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,mean_position_mae,0.35994944763183595,0.37058311462402344,-0.010633666992187485,-2.9542112266453118
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,mean_position_3d_error,0.7332394638061523,0.7555088500976562,-0.02226938629150388,-3.037123257919908
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,charge_magnitude_mae,0.15552479934692381,0.1549491500854492,0.0005756492614746034,0.3701334217384344
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,relative_sign_accuracy,0.9627999954223633,0.9579999923706055,-0.004800003051757762,-0.4985462271062938
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,relative_configuration_accuracy,0.915,0.906,-0.009000000000000008,-0.98360655737705
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,pairwise_relative_sign_accuracy,0.9505999984741211,0.9458000183105468,-0.004799980163574302,-0.5049421598231757
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,global_sign_accuracy,0.864,0.866,0.0020000000000000018,0.23148148148148168
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,global_sign_bce,0.3403714141845703,0.3399958381652832,0.0003755760192870605,0.11034299698370091
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,absolute_sign_accuracy,0.8828000030517578,0.8800000076293946,-0.0027999954223631995,-0.317172112900303
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,absolute_sign_set_accuracy,0.844,0.836,-0.008000000000000007,-0.9478672985782
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,charge_mae,0.28409596824645994,0.289014705657959,-0.004918737411499063,-1.7313647363104931
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,structure,global_invariant_charge_mae,0.19086493301391602,0.19488438606262207,-0.004019453048706045,-2.105914892398273
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,position_mae_x,0.44510157012939455,0.4664375076293945,-0.021335937499999957,-4.79349859264649
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,position_mae_y,0.41491066360473633,0.4214212532043457,-0.006510589599609373,-1.569154560416811
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,position_mae_z,0.2198360366821289,0.22389054489135743,-0.004054508209228536,-1.8443328356993338
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,mean_position_mae,0.35994944763183595,0.37058311462402344,-0.010633666992187485,-2.9542112266453118
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,mean_position_3d_error,0.7332394638061523,0.7555088500976562,-0.02226938629150388,-3.037123257919908
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,charge_magnitude_mae,0.15552479934692381,0.1549491500854492,0.0005756492614746034,0.3701334217384344
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,relative_sign_accuracy,0.9627999954223633,0.9579999923706055,-0.004800003051757762,-0.4985462271062938
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,relative_configuration_accuracy,0.915,0.906,-0.009000000000000008,-0.98360655737705
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,pairwise_relative_sign_accuracy,0.9505999984741211,0.9458000183105468,-0.004799980163574302,-0.5049421598231757
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,global_sign_accuracy,0.864,0.866,0.0020000000000000018,0.23148148148148168
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,global_sign_bce,0.3403714141845703,0.3399958381652832,0.0003755760192870605,0.11034299698370091
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,absolute_sign_accuracy,0.8828000030517578,0.8800000076293946,-0.0027999954223631995,-0.317172112900303
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,absolute_sign_set_accuracy,0.844,0.836,-0.008000000000000007,-0.9478672985782
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,charge_mae,0.28409596824645994,0.289014705657959,-0.004918737411499063,-1.7313647363104931
41,1692babe9d2153d97a0706d0bece7194c22c1fc53b7f215c8f2260f0b820046c,1.0,32,total,global_invariant_charge_mae,0.19086493301391602,0.19488438606262207,-0.004019453048706045,-2.105914892398273
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,position_mae_x,0.45867706298828126,0.45867706298828126,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,position_mae_y,0.4339174041748047,0.4339174041748047,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,position_mae_z,0.2313655548095703,0.2313655548095703,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,mean_position_mae,0.3746533432006836,0.3746533432006836,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,mean_position_3d_error,0.76283984375,0.76283984375,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,charge_magnitude_mae,0.1591237678527832,0.1591237678527832,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,relative_sign_accuracy,0.9623999938964843,0.9623999938964843,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,relative_configuration_accuracy,0.914,0.914,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,pairwise_relative_sign_accuracy,0.9500000228881836,0.9500000228881836,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,global_sign_accuracy,,,,
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,global_sign_bce,,,,
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,absolute_sign_accuracy,,,,
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,absolute_sign_set_accuracy,,,,
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,charge_mae,0.1953316078186035,0.1953316078186035,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,structure,global_invariant_charge_mae,0.1953316078186035,0.1953316078186035,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,position_mae_x,0.45867706298828126,0.45867706298828126,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,position_mae_y,0.4339174041748047,0.4339174041748047,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,position_mae_z,0.2313655548095703,0.2313655548095703,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,mean_position_mae,0.3746533432006836,0.3746533432006836,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,mean_position_3d_error,0.76283984375,0.76283984375,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,charge_magnitude_mae,0.1591237678527832,0.1591237678527832,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,relative_sign_accuracy,0.9623999938964843,0.9623999938964843,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,relative_configuration_accuracy,0.914,0.914,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,pairwise_relative_sign_accuracy,0.9500000228881836,0.9500000228881836,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,global_sign_accuracy,,,,
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,global_sign_bce,,,,
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,absolute_sign_accuracy,,,,
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,absolute_sign_set_accuracy,,,,
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,charge_mae,0.1953316078186035,0.1953316078186035,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.0,0,total,global_invariant_charge_mae,0.1953316078186035,0.1953316078186035,0.0,0.0
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,position_mae_x,0.45867706298828126,0.4575963249206543,0.001080738067626985,0.2356206915135403
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,position_mae_y,0.4339174041748047,0.42182804870605467,0.012089355468750007,2.7860960063910643
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,position_mae_z,0.2313655548095703,0.22829096794128417,0.0030745868682861277,1.3288870380107891
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,mean_position_mae,0.3746533432006836,0.3692384567260742,0.005414886474609415,1.445305793443547
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,mean_position_3d_error,0.76283984375,0.7532137603759765,0.009626083374023486,1.2618747503674144
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,charge_magnitude_mae,0.1591237678527832,0.15742432975769044,0.0016994380950927646,1.0679976461247678
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,relative_sign_accuracy,0.9623999938964843,0.9595999908447266,-0.00280000305175776,-0.290939637314558
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,relative_configuration_accuracy,0.914,0.91,-0.0040000000000000036,-0.4376367614879654
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,pairwise_relative_sign_accuracy,0.9500000228881836,0.9482000122070312,-0.0018000106811524308,-0.18947480397737787
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,global_sign_accuracy,0.849,0.846,-0.0030000000000000027,-0.3533568904593643
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,global_sign_bce,0.3644038848876953,0.3676952362060547,-0.0032913513183593923,-0.9032152111588342
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,absolute_sign_accuracy,0.8698000106811523,0.8608000030517579,-0.009000007629394458,-1.0347214898682777
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,absolute_sign_set_accuracy,0.829,0.819,-0.010000000000000009,-1.2062726176115814
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,charge_mae,0.3016634941101074,0.31093827438354493,-0.009274780273437533,-3.074545132084239
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,structure,global_invariant_charge_mae,0.1953316078186035,0.1963012866973877,-0.0009696788787841859,-0.4964270194738207
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,position_mae_x,0.45867706298828126,0.4575963249206543,0.001080738067626985,0.2356206915135403
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,position_mae_y,0.4339174041748047,0.42182804870605467,0.012089355468750007,2.7860960063910643
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,position_mae_z,0.2313655548095703,0.22829096794128417,0.0030745868682861277,1.3288870380107891
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,mean_position_mae,0.3746533432006836,0.3692384567260742,0.005414886474609415,1.445305793443547
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,mean_position_3d_error,0.76283984375,0.7532137603759765,0.009626083374023486,1.2618747503674144
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,charge_magnitude_mae,0.1591237678527832,0.15742432975769044,0.0016994380950927646,1.0679976461247678
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,relative_sign_accuracy,0.9623999938964843,0.9595999908447266,-0.00280000305175776,-0.290939637314558
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,relative_configuration_accuracy,0.914,0.91,-0.0040000000000000036,-0.4376367614879654
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,pairwise_relative_sign_accuracy,0.9500000228881836,0.9482000122070312,-0.0018000106811524308,-0.18947480397737787
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,global_sign_accuracy,0.849,0.846,-0.0030000000000000027,-0.3533568904593643
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,global_sign_bce,0.3644038848876953,0.3676952362060547,-0.0032913513183593923,-0.9032152111588342
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,absolute_sign_accuracy,0.8698000106811523,0.8608000030517579,-0.009000007629394458,-1.0347214898682777
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,absolute_sign_set_accuracy,0.829,0.819,-0.010000000000000009,-1.2062726176115814
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,charge_mae,0.3016634941101074,0.31093827438354493,-0.009274780273437533,-3.074545132084239
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.1,3,total,global_invariant_charge_mae,0.1953316078186035,0.1963012866973877,-0.0009696788787841859,-0.4964270194738207
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,position_mae_x,0.45867706298828126,0.45504419708251953,0.0036328659057617285,0.7920313002123118
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,position_mae_y,0.4339174041748047,0.42574301528930664,0.00817438888549804,1.8838582658475178
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,position_mae_z,0.2313655548095703,0.2296375503540039,0.0017280044555663954,0.7468719606895078
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,mean_position_mae,0.3746533432006836,0.37014159774780275,0.004511745452880855,1.2042453470017835
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,mean_position_3d_error,0.76283984375,0.7549397201538086,0.00790012359619141,1.0356202105746932
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,charge_magnitude_mae,0.1591237678527832,0.15731939506530762,0.0018043727874755833,1.1339429752222419
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,relative_sign_accuracy,0.9623999938964843,0.9579999923706055,-0.004400001525878827,-0.45719051888856216
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,relative_configuration_accuracy,0.914,0.907,-0.007000000000000006,-0.7658643326039394
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,pairwise_relative_sign_accuracy,0.9500000228881836,0.9465999908447266,-0.0034000320434570686,-0.35789810121480986
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,global_sign_accuracy,0.865,0.858,-0.007000000000000006,-0.8092485549132955
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,global_sign_bce,0.3582423057556152,0.3687457695007324,-0.01050346374511718,-2.931943987732818
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,absolute_sign_accuracy,0.8834000015258789,0.8727999954223633,-0.010600006103515636,-1.1999101296362304
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,absolute_sign_set_accuracy,0.844,0.827,-0.017000000000000015,-2.014218009478675
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,charge_mae,0.28646290016174314,0.29926375007629397,-0.012800849914550827,-4.468589093848869
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,structure,global_invariant_charge_mae,0.1953316078186035,0.19540309715270995,-7.148933410644487e-05,-0.036598958512046906
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,position_mae_x,0.45818439483642576,0.4497063751220703,0.008478019714355467,1.8503510398651104
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,position_mae_y,0.4173245735168457,0.4260362434387207,-0.008711669921874998,-2.08750466057167
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,position_mae_z,0.22804977416992187,0.22470212364196776,0.0033476505279541047,1.4679473111250447
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,mean_position_mae,0.3678529396057129,0.3668149261474609,0.0010380134582519962,0.28218164013167923
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,mean_position_3d_error,0.7509981384277343,0.7495972824096679,0.0014008560180663876,0.18653255532685806
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,charge_magnitude_mae,0.1580794086456299,0.15654720306396486,0.0015322055816650304,0.9692632296593477
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,relative_sign_accuracy,0.9543999710083008,0.953999984741211,-0.00039998626708981355,-0.0419097107334609
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,relative_configuration_accuracy,0.901,0.9,-0.0010000000000000009,-0.11098779134295238
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,pairwise_relative_sign_accuracy,0.9435999908447266,0.9429999923706055,-0.0005999984741210662,-0.06358610427538659
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,global_sign_accuracy,0.864,0.867,0.0030000000000000027,0.34722222222222254
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,global_sign_bce,0.35319912719726565,0.35362299728393554,-0.00042387008666988635,-0.12000881486696036
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,absolute_sign_accuracy,0.8840000076293946,0.8721999893188477,-0.01180001831054689,-1.334843688767692
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,absolute_sign_set_accuracy,0.836,0.824,-0.01200000000000001,-1.4354066985645946
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,charge_mae,0.2881133613586426,0.2993310890197754,-0.011217727661132826,-3.893511778917131
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.25,8,total,global_invariant_charge_mae,0.19939108657836915,0.1978984546661377,0.0014926319122314513,0.7485951041471374
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,position_mae_x,0.45867706298828126,0.45309569931030275,0.0055813636779785125,1.2168394995851604
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,position_mae_y,0.4339174041748047,0.4140042381286621,0.019913166046142572,4.589160484127644
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,position_mae_z,0.2313655548095703,0.22480184745788573,0.006563707351684572,2.8369423257869792
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,mean_position_mae,0.3746533432006836,0.3639672737121582,0.010686069488525407,2.852255206702212
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,mean_position_3d_error,0.76283984375,0.7439989242553711,0.01884091949462896,2.469839462240197
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,charge_magnitude_mae,0.1591237678527832,0.15650936889648437,0.0026143989562988357,1.6429971408907331
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,relative_sign_accuracy,0.9623999938964843,0.9584000091552735,-0.003999984741210882,-0.4156260148149087
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,relative_configuration_accuracy,0.914,0.907,-0.007000000000000006,-0.7658643326039394
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,pairwise_relative_sign_accuracy,0.9500000228881836,0.9463999938964843,-0.003600028991699311,-0.37895041104888894
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,global_sign_accuracy,0.869,0.866,-0.0030000000000000027,-0.3452243958573076
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,global_sign_bce,0.3447511940002441,0.33865685272216794,0.006094341278076176,1.7677505935111746
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,absolute_sign_accuracy,0.8898000106811523,0.8755999832153321,-0.014200027465820275,-1.595867306738959
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,absolute_sign_set_accuracy,0.85,0.831,-0.019000000000000017,-2.2352941176470607
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,charge_mae,0.2791120319366455,0.29265279960632323,-0.013540767669677711,-4.851373685227326
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,structure,global_invariant_charge_mae,0.1953316078186035,0.1964940013885498,-0.0011623935699462962,-0.5950872892142288
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,position_mae_x,0.45818439483642576,0.45309569931030275,0.0050886955261230105,1.1106217460635475
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,position_mae_y,0.4173245735168457,0.4140042381286621,0.003320335388183604,0.795624221263255
42,8567ef203a5ee597693e62a0d260fe98a784dc1fcc7e208a2e46a44a434c391d,0.5,16,total,position_mae_z,0.22804977416992187,0.22480184745788573,0.0032479267120361366,1.4242183417450254
