test_example_index,mean_position_mae,mean_position_3d_error,position_mae_x,position_mae_y,position_mae_z,charge_magnitude_mae,charge_mae,global_invariant_charge_mae,relative_sign_accuracy,relative_configuration_accuracy,global_sign_accuracy,absolute_sign_accuracy,absolute_sign_set_accuracy,geometric_relative_sign_accuracy,geometric_relative_configuration_accuracy,geometric_mean_position_3d_error,relative_negative_count_accuracy,global_probability,global_target,global_confidence,relative_confidence,global_oracle_charge_mae,field_relative_l2,magnitude_field_relative_l2,g00_relative_l2
1971,0.4196113348007202,0.9602352380752563,0.23650677502155304,0.6408578753471375,0.3814692497253418,0.21312808990478516,0.8197879791259766,0.7778744101524353,0.6000000238418579,0.0,0.0,0.4000000059604645,0.0,0.20000000298023224,0.0,0.5639842748641968,0.0,0.9190532565116882,0.0,0.9190532565116882,0.9719721078872681,0.7778744101524353,0.566276853393486,0.566276853393486,3.7298730143260808
9883,0.4666975140571594,0.9044286608695984,0.5347607731819153,0.6154046058654785,0.24992720782756805,0.18018020689487457,0.18018020689487457,0.18018020689487457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9044286608695984,1.0,0.9267350435256958,1.0,0.9267350435256958,0.9977331161499023,0.18018020689487457,0.33544695305900174,0.33544695305900174,0.8167636771996835
1800,0.5127769112586975,1.0789319276809692,0.393459290266037,0.877659797668457,0.2672114968299866,0.13722442090511322,0.13722442090511322,0.13722442090511322,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,1.0240916013717651,1.0,0.8834377527236938,1.0,0.8834377527236938,0.9980548620223999,0.13722442090511322,0.5250491511790109,0.48865847444409277,0.7600260051948352
7853,0.3349193036556244,0.7341470122337341,0.2136363834142685,0.551216721534729,0.23990491032600403,0.18949207663536072,0.18949207663536072,0.18949207663536072,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.7473692893981934,1.0,0.15769359469413757,0.0,0.84230637550354,0.8751436471939087,0.18949207663536072,0.5078029686090425,0.4863760750903174,0.7132123123575662
1832,0.3844265937805176,0.7478412985801697,0.4843176305294037,0.4279031753540039,0.24105890095233917,0.23428641259670258,0.23428641259670258,0.23428641259670258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7478412985801697,1.0,0.9661959409713745,1.0,0.9661959409713745,0.9777000546455383,0.23428641259670258,0.4071677951464337,0.36217979139485584,0.5258427642205881
2929,0.23016411066055298,0.4930208623409271,0.2688657343387604,0.3177749812602997,0.10385159403085709,0.12876717746257782,0.12876717746257782,0.12876717746257782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4930208623409271,1.0,0.010906185023486614,0.0,0.9890938401222229,0.9993290901184082,0.12876717746257782,0.33258463147505024,0.2787658592052895,0.5802412174108379
3001,0.38477492332458496,0.7482020854949951,0.33251240849494934,0.5477501153945923,0.27406224608421326,0.17341896891593933,0.17341896891593933,0.17341896891593933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7482020854949951,1.0,0.02943999320268631,0.0,0.9705600142478943,0.9935113787651062,0.17341896891593933,0.24197165814246924,0.23827614647773282,0.5460052206959837
5593,0.4814358353614807,0.9411477446556091,0.7349112629890442,0.44107285141944885,0.2683233916759491,0.2393670529127121,0.2393670529127121,0.2393670529127121,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.942925751209259,1.0,0.9837706089019775,1.0,0.9837706089019775,0.9995248317718506,0.2393670529127121,0.4035352748735987,0.3953505909330991,1.2567571715266423
5315,0.4340711236000061,0.8575769662857056,0.4949938952922821,0.6176406145095825,0.18957875669002533,0.07086633890867233,0.07086633890867233,0.07086633890867233,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.7702996134757996,1.0,0.17102602124214172,0.0,0.8289740085601807,0.999004065990448,0.07086633890867233,0.5343239966867855,0.3761158887442095,0.5203007260487699
2541,0.37023115158081055,0.72987300157547,0.35091152787208557,0.3839116096496582,0.3758702278137207,0.12931866943836212,1.3264106512069702,0.12931866943836212,1.0,1.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.7868503928184509,1.0,0.9425287842750549,0.0,0.9425287842750549,0.9994726777076721,0.12931866943836212,1.061715671488502,0.8187056283815032,0.9940748759393496
