protocol_version,protocol_fingerprint,run_fingerprint,run_id,model_name,charge_count,g05_fraction,g05_count_per_sample,seed,model,checkpoint_selection,selection_objective,selected_epoch,selected_validation_loss,selected_validation_global_sign,selected_validation_magnitude,selected_validation_position,selected_validation_relative_sign,selected_validation_structure,selected_validation_total,global_sign_in_selection_objective,global_sign_metrics_note,primary_metrics,parameter_count,epochs_completed,max_epochs,stop_reason,structure_dropout,early_stopping_patience,early_stopping_min_delta,early_stopping_min_epochs,elapsed_seconds,checkpoint_path,absolute_sign_accuracy,absolute_sign_set_accuracy,charge_mae,charge_magnitude_mae,global_invariant_charge_mae,global_sign_accuracy,global_sign_bce,mean_position_3d_error,mean_position_mae,observations_per_sample,observed_sample_fraction,pairwise_relative_sign_accuracy,position_mae_x,position_mae_y,position_mae_z,relative_configuration_accuracy,relative_sign_accuracy
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,5486e0c87ecc2da443e09a1abdbf0e71c5506785933d1dd051820c3d02956d51,g05_sign_only__g05_075pct__seed_43__5486e0c87ecc,g05_sign_only,5,0.75,24,43,g05_sign_only,structure,validation_loss.structure,31,0.5999058632850647,0.3458353707790375,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.9457412340641022,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,51,300,early_stopping,0.0,20,0.0,0,42.50769570004195,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_sign_only__g05_075pct__seed_43__5486e0c87ecc\best_structure.pt,0.893,0.85,0.2761736145019531,0.15873043632507325,0.19724883460998535,0.879,0.3342213249206543,0.7661625061035157,0.3748277015686035,24.0,1.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,e892a01e209ddd8a094813655a39438a1563639d97adb57d9ce1a8a55b956bf7,g05_sign_only__g05_100pct__seed_43__e892a01e209d,g05_sign_only,5,1.0,32,43,g05_sign_only,structure,validation_loss.structure,31,0.5999058632850647,0.3407242395877838,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.9406301028728485,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,51,300,early_stopping,0.0,20,0.0,0,41.763062399986666,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_sign_only__g05_100pct__seed_43__e892a01e209d\best_structure.pt,0.8866000061035156,0.843,0.2836688289642334,0.15873043632507325,0.19724883460998535,0.871,0.332178279876709,0.7661625061035157,0.3748277015686035,32.0,1.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,158085b2afb91b8e7db13fb375317de39254b445730c77a4df54843cb2bf7e5e,g05_full_reconstruction__g05_000pct__seed_43__158085b2afb9,g05_full_reconstruction,5,0.0,0,43,g05_full_reconstruction,total,validation_loss.total,31,0.5999058632850647,,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.5999058632850647,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,51,300,early_stopping,0.0,20,0.0,0,34.62896360002924,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_full_reconstruction__g05_000pct__seed_43__158085b2afb9\best_total.pt,,,0.19724883460998535,0.15873043632507325,0.19724883460998535,,,0.7661625061035157,0.3748277015686035,0.0,0.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,83c4fe9e3c8a8cecacc9e17e6457bf98e16d3566dcf39ad8dff478ac0a048322,g05_full_reconstruction__g05_010pct__seed_43__83c4fe9e3c8a,g05_full_reconstruction,5,0.1,3,43,g05_full_reconstruction,total,validation_loss.total,29,0.9713646416664123,0.3717583737373352,0.0737430357336998,0.4659609715938568,0.05990226310491562,0.5996062679290771,0.9713646416664123,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,49,300,early_stopping,0.0,20,0.0,0,48.66620600002352,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_full_reconstruction__g05_010pct__seed_43__83c4fe9e3c8a\best_total.pt,0.8676000061035156,0.824,0.30387536239624025,0.15662462425231932,0.19459290313720704,0.852,0.3691210708618164,0.7574405746459961,0.37093201065063475,3.0,1.0,0.9477999954223633,0.44332362365722655,0.4461059989929199,0.2233663558959961,0.908,0.9572000045776368
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,93931b2938c5f93a61df66c5de9c99150ba16cd794d7c7db76885b4e93db336b,g05_full_reconstruction__g05_025pct__seed_43__93931b2938c5,g05_full_reconstruction,5,0.25,8,43,g05_full_reconstruction,total,validation_loss.total,29,0.9537390437126159,0.35325681591033936,0.07324910098314286,0.46479552912712097,0.0624375878572464,0.6004822278022766,0.9537390437126159,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,53,300,early_stopping,0.0,20,0.0,0,52.48106600000756,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_full_reconstruction__g05_025pct__seed_43__93931b2938c5\best_total.pt,0.8883999938964844,0.842,0.2793896141052246,0.1567006893157959,0.1968803291320801,0.87,0.3533282356262207,0.7632284317016601,0.3734051399230957,8.0,1.0,0.9455999984741211,0.44799478912353513,0.4492935676574707,0.22292701530456543,0.904,0.9551999893188476
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,e82b62d31462a2e6e82b69a9f780155e1fcd32943c79e86658a6a2d88fefc7c3,g05_full_reconstruction__g05_050pct__seed_43__e82b62d31462,g05_full_reconstruction,5,0.5,16,43,g05_full_reconstruction,total,validation_loss.total,41,0.9489210312366486,0.35115279269218447,0.07486981612443924,0.45960437536239623,0.06329404348134994,0.5977682385444641,0.9489210312366486,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,61,300,early_stopping,0.0,20,0.0,0,61.07885809999425,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_full_reconstruction__g05_050pct__seed_43__e82b62d31462\best_total.pt,0.887000015258789,0.846,0.281919376373291,0.15680460739135743,0.1940133285522461,0.875,0.33621891021728517,0.7532633972167969,0.3685847625732422,16.0,1.0,0.9491999969482422,0.44415258026123045,0.4422540626525879,0.21934764099121093,0.911,0.9591999893188476
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,4b2cdbef01da5fc77357aa1aa366c8ca34e84cd815ba7711b1838c0d60813279,g05_full_reconstruction__g05_075pct__seed_43__4b2cdbef01da,g05_full_reconstruction,5,0.75,24,43,g05_full_reconstruction,total,validation_loss.total,36,0.9503707411289215,0.3498154580593109,0.07438376718759537,0.4643943784236908,0.06177713364362716,0.6005552830696106,0.9503707411289215,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,56,300,early_stopping,0.0,20,0.0,0,55.55997920001391,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_full_reconstruction__g05_075pct__seed_43__4b2cdbef01da\best_total.pt,0.8833999938964844,0.843,0.28507897186279296,0.1562613410949707,0.19325004005432128,0.875,0.336909610748291,0.7605389175415039,0.3736267967224121,24.0,1.0,0.9486000061035156,0.4514920654296875,0.4476106948852539,0.22177762603759765,0.91,0.9587999877929687
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,341850cff09aac272cb72f0e41ec356f8ab7b83be9d6c6160b439b3e75d2ad92,g05_full_reconstruction__g05_100pct__seed_43__341850cff09a,g05_full_reconstruction,5,1.0,32,43,g05_full_reconstruction,total,validation_loss.total,26,0.9486440725326539,0.3511271677017212,0.07336975514888763,0.4670393805503845,0.05710779157280922,0.5975169048309327,0.9486440725326539,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,46,300,early_stopping,0.0,20,0.0,0,46.577066000027116,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_full_reconstruction__g05_100pct__seed_43__341850cff09a\best_total.pt,0.8886000061035156,0.852,0.2787014503479004,0.15529882049560548,0.18934203720092774,0.871,0.33680766296386716,0.7598246459960938,0.37183147048950194,32.0,1.0,0.9527999877929687,0.44576039505004883,0.4478859405517578,0.22184802436828613,0.918,0.9632000045776368
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,d02e35e47e020ba4242d7c1429680c6870633c378228300fa9ac1478754ba240,g05_sign_only__g05_000pct__seed_43__d02e35e47e02,g05_sign_only,5,0.0,0,43,g05_sign_only,total,validation_loss.total,31,0.5999058632850647,,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.5999058632850647,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,51,300,early_stopping,0.0,20,0.0,0,33.83150979998754,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_sign_only__g05_000pct__seed_43__d02e35e47e02\best_total.pt,,,0.19724883460998535,0.15873043632507325,0.19724883460998535,,,0.7661625061035157,0.3748277015686035,0.0,0.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,c5ad8eb2cde7d178ecdfe7ed63584322cf0b33ddf5bbc7db7699b15a930c7bf6,g05_sign_only__g05_010pct__seed_43__c5ad8eb2cde7,g05_sign_only,5,0.1,3,43,g05_sign_only,total,validation_loss.total,31,0.9757132153511048,0.37580735206604005,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.9757132153511048,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,51,300,early_stopping,0.0,20,0.0,0,41.41878320003161,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_sign_only__g05_010pct__seed_43__c5ad8eb2cde7\best_total.pt,0.8678000030517579,0.824,0.3057953987121582,0.15873043632507325,0.19724883460998535,0.853,0.36530050277709963,0.7661625061035157,0.3748277015686035,3.0,1.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,b9e9775e1b4e99dcf33c46a472acc6a5069de1a66a37759a5a3d3fd1f77558d8,g05_sign_only__g05_025pct__seed_43__b9e9775e1b4e,g05_sign_only,5,0.25,8,43,g05_sign_only,total,validation_loss.total,31,0.9594545781612396,0.3595487148761749,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.9594545781612396,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,51,300,early_stopping,0.0,20,0.0,0,42.18189760000678,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_sign_only__g05_025pct__seed_43__b9e9775e1b4e\best_total.pt,0.8804000015258789,0.837,0.2910685920715332,0.15873043632507325,0.19724883460998535,0.864,0.3517534828186035,0.7661625061035157,0.3748277015686035,8.0,1.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,7f3c637fd64ae794202989f993bb22d1a486a6d94af2ef6a46ac1abf764fc7c8,g05_sign_only__g05_050pct__seed_43__7f3c637fd64a,g05_sign_only,5,0.5,16,43,g05_sign_only,total,validation_loss.total,31,0.9505535707473755,0.3506477074623108,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.9505535707473755,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,51,300,early_stopping,0.0,20,0.0,0,42.205596899962984,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_sign_only__g05_050pct__seed_43__7f3c637fd64a\best_total.pt,0.8796000061035156,0.837,0.29180274391174316,0.15873043632507325,0.19724883460998535,0.864,0.3409062690734863,0.7661625061035157,0.3748277015686035,16.0,1.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,5486e0c87ecc2da443e09a1abdbf0e71c5506785933d1dd051820c3d02956d51,g05_sign_only__g05_075pct__seed_43__5486e0c87ecc,g05_sign_only,5,0.75,24,43,g05_sign_only,total,validation_loss.total,31,0.9457412340641022,0.3458353707790375,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.9457412340641022,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,51,300,early_stopping,0.0,20,0.0,0,42.50769570004195,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_sign_only__g05_075pct__seed_43__5486e0c87ecc\best_total.pt,0.893,0.85,0.2761736145019531,0.15873043632507325,0.19724883460998535,0.879,0.3342213249206543,0.7661625061035157,0.3748277015686035,24.0,1.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
new-learning10-g05-routing-v1,27eeeaa89d739d150417e05407607bf3d367f9affa302e8be822737fc6047e45,e892a01e209ddd8a094813655a39438a1563639d97adb57d9ce1a8a55b956bf7,g05_sign_only__g05_100pct__seed_43__e892a01e209d,g05_sign_only,5,1.0,32,43,g05_sign_only,total,validation_loss.total,31,0.9406301028728485,0.3407242395877838,0.0743892343044281,0.4678407955169678,0.05767583599686622,0.5999058632850647,0.9406301028728485,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,51,300,early_stopping,0.0,20,0.0,0,41.763062399986666,C:\Users\COM\Documents\GitHub\KK-AI\Models\new_learning10_experiments\g05_earlystop_v10_seed43\g05_sign_only__g05_100pct__seed_43__e892a01e209d\best_total.pt,0.8866000061035156,0.843,0.2836688289642334,0.15873043632507325,0.19724883460998535,0.871,0.332178279876709,0.7661625061035157,0.3748277015686035,32.0,1.0,0.9473999938964843,0.4418797950744629,0.45999319076538087,0.22261006546020506,0.909,0.9596000137329102
