protocol_version,protocol_fingerprint,run_fingerprint,run_id,model_name,charge_count,g05_fraction,g05_count_per_sample,seed,model,checkpoint_selection,selection_objective,selected_epoch,selected_validation_loss,selected_validation_global_sign,selected_validation_magnitude,selected_validation_position,selected_validation_relative_sign,selected_validation_structure,selected_validation_total,global_sign_in_selection_objective,global_sign_metrics_note,primary_metrics,parameter_count,epochs_completed,max_epochs,stop_reason,structure_dropout,early_stopping_patience,early_stopping_min_delta,early_stopping_min_epochs,elapsed_seconds,checkpoint_path,absolute_sign_accuracy,absolute_sign_set_accuracy,charge_mae,charge_magnitude_mae,global_invariant_charge_mae,global_sign_accuracy,global_sign_bce,mean_position_3d_error,mean_position_mae,observations_per_sample,observed_sample_fraction,pairwise_relative_sign_accuracy,position_mae_x,position_mae_y,position_mae_z,relative_configuration_accuracy,relative_sign_accuracy
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,ff1133d11a0b28b75eec8f3789c7a61ccc872c2946ef5bae5bff15f25a6b75b9,g05_full_reconstruction__g05_000pct__seed_42__ff1133d11a0b,g05_full_reconstruction,5,0.0,0,42,g05_full_reconstruction,structure,validation_loss.structure,55,0.5796431913375855,,0.07563333451747895,0.43463032817840574,0.06937953647971153,0.5796431913375855,0.5796431913375855,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,75,150,early_stopping,0.2,20,0.0,0,74.08418269996764,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed42_g05_sweep_dropout020\g05_full_reconstruction__g05_000pct__seed_42__ff1133d11a0b\best_structure.pt,,,0.19465887260437012,0.15817335891723633,0.19465887260437012,,,0.7222858200073242,0.3543983383178711,0.0,0.0,0.9499999923706055,0.4500562286376953,0.3978508834838867,0.21528786659240723,0.913,0.9607999877929687
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,a01ef7bfc69ba87c3665292c7e9a2300a000699debca54f6e7ebae15f5c7c162,g05_full_reconstruction__g05_010pct__seed_42__a01ef7bfc69b,g05_full_reconstruction,5,0.1,3,42,g05_full_reconstruction,structure,validation_loss.structure,44,0.5814221291542053,0.37458578300476075,0.07408800977468491,0.44383507704734804,0.06349903693795204,0.5814221291542053,0.9560079121589661,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,64,150,early_stopping,0.2,20,0.0,0,89.19827900000382,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed42_g05_sweep_dropout020\g05_full_reconstruction__g05_010pct__seed_42__a01ef7bfc69b\best_structure.pt,0.8647999801635742,0.822,0.3047639503479004,0.1548565444946289,0.19264952850341796,0.848,0.3697053031921387,0.728134506225586,0.35629829406738284,3.0,1.0,0.9480000076293945,0.4535584678649902,0.39863694381713866,0.2166994342803955,0.91,0.959999984741211
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,48fd06f80f6fdee11813ac82dab527e4e33355337be960908908f64192036864,g05_full_reconstruction__g05_025pct__seed_42__48fd06f80f6f,g05_full_reconstruction,5,0.25,8,42,g05_full_reconstruction,structure,validation_loss.structure,44,0.5746815013885498,0.36137826323509215,0.07285145503282547,0.4383573565483093,0.06347269526124001,0.5746815013885498,0.9360597646236419,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,64,150,early_stopping,0.2,20,0.0,0,88.19192040001508,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed42_g05_sweep_dropout020\g05_full_reconstruction__g05_025pct__seed_42__48fd06f80f6f\best_structure.pt,0.8827999954223633,0.839,0.28468271255493166,0.15526288604736327,0.19577228927612306,0.87,0.3540949287414551,0.7327109375,0.3595414581298828,8.0,1.0,0.9447999954223633,0.45473381423950193,0.4056248207092285,0.21826568031311036,0.904,0.9567999877929687
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,8216c99f4e8ae3415ce684735afa32eea8206e19f030a45b78717673fedb0c5c,g05_full_reconstruction__g05_050pct__seed_42__8216c99f4e8a,g05_full_reconstruction,5,0.5,16,42,g05_full_reconstruction,structure,validation_loss.structure,43,0.5794908967018128,0.3573866021633148,0.07292007941007614,0.439702255487442,0.06686855703592301,0.5794908967018128,0.9368774988651276,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,77,150,early_stopping,0.2,20,0.0,0,94.51776989997597,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed42_g05_sweep_dropout020\g05_full_reconstruction__g05_050pct__seed_42__8216c99f4e8a\best_structure.pt,0.8792000045776367,0.834,0.289755838394165,0.15531300163269043,0.19583544540405273,0.868,0.34304851150512694,0.7346058654785156,0.3601529235839844,16.0,1.0,0.9440000076293945,0.4526695861816406,0.4117651786804199,0.21602397346496582,0.902,0.9551999969482422
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,47fedd9b99d76b18dc0374acad25044ff65f0ddcbae9cfc9dbee40b3f7e5c757,g05_full_reconstruction__g05_075pct__seed_42__47fedd9b99d7,g05_full_reconstruction,5,0.75,24,42,g05_full_reconstruction,structure,validation_loss.structure,49,0.5745758428573609,0.3602573232650757,0.0749055312871933,0.438525087594986,0.06114523541927338,0.5745758428573609,0.9348331661224365,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,76,150,early_stopping,0.2,20,0.0,0,56.856230800040066,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed42_g05_sweep_dropout020\g05_full_reconstruction__g05_075pct__seed_42__47fedd9b99d7\best_structure.pt,0.8731999893188477,0.827,0.29728295516967773,0.15568273162841798,0.19579671096801757,0.858,0.364656063079834,0.726734992980957,0.35578600692749024,24.0,1.0,0.9439999923706055,0.45066046905517576,0.3994583969116211,0.21723912048339844,0.902,0.9552000045776368
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,2d332d1730d1abd7bde16e114d2edaaaf278a28a783e7ee59b5fdef1e8d92d7e,g05_full_reconstruction__g05_100pct__seed_42__2d332d1730d1,g05_full_reconstruction,5,1.0,32,42,g05_full_reconstruction,structure,validation_loss.structure,49,0.5800517778396607,0.36097677326202393,0.0736293676495552,0.44064544582366943,0.06577696168422699,0.5800517778396607,0.9410285511016846,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,69,150,early_stopping,0.2,20,0.0,0,50.87964419997297,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed42_g05_sweep_dropout020\g05_full_reconstruction__g05_100pct__seed_42__2d332d1730d1\best_structure.pt,0.8687999725341797,0.824,0.2999155387878418,0.15472347831726074,0.19346653175354003,0.852,0.3643709335327148,0.7218293838500977,0.35493519592285155,32.0,1.0,0.9451999969482422,0.44246430206298826,0.40257964324951173,0.21976162910461425,0.904,0.9559999923706055
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,54b8bb1ae7bfec926fe84def3a8e61f83d6588ed17f246bb4302a25b982d61ea,g05_sign_only__g05_000pct__seed_42__54b8bb1ae7bf,g05_sign_only,5,0.0,0,42,g05_sign_only,structure,validation_loss.structure,55,0.5796431913375855,,0.07563333451747895,0.43463032817840574,0.06937953647971153,0.5796431913375855,0.5796431913375855,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,75,150,early_stopping,0.2,20,0.0,0,69.38618709996808,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed42_g05_sweep_dropout020\g05_sign_only__g05_000pct__seed_42__54b8bb1ae7bf\best_structure.pt,,,0.19465887260437012,0.15817335891723633,0.19465887260437012,,,0.7222858200073242,0.3543983383178711,0.0,0.0,0.9499999923706055,0.4500562286376953,0.3978508834838867,0.21528786659240723,0.913,0.9607999877929687
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,35f6f60478a670fcce2f9fb61a1d8ec0a76ec9e318832b1604e62c51dbd622d0,g05_sign_only__g05_010pct__seed_42__35f6f60478a6,g05_sign_only,5,0.1,3,42,g05_sign_only,structure,validation_loss.structure,55,0.5796431913375855,0.3765855293273926,0.07563333451747895,0.43463032817840574,0.06937953647971153,0.5796431913375855,0.956228720664978,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,83,150,early_stopping,0.2,20,0.0,0,96.87100909999572,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed42_g05_sweep_dropout020\g05_sign_only__g05_010pct__seed_42__35f6f60478a6\best_structure.pt,0.8627999954223633,0.821,0.3085196571350098,0.15817335891723633,0.19465887260437012,0.85,0.3617710494995117,0.7222858200073242,0.3543983383178711,3.0,1.0,0.9499999923706055,0.4500562286376953,0.3978508834838867,0.21528786659240723,0.913,0.9607999877929687
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,1267aa893b84bba652352f4a5f7f921fe924824e4995a5f3f453d87edf2d4e7b,g05_sign_only__g05_025pct__seed_42__1267aa893b84,g05_sign_only,5,0.25,8,42,g05_sign_only,structure,validation_loss.structure,55,0.5796431913375855,0.37676922082901,0.07563333451747895,0.43463032817840574,0.06937953647971153,0.5796431913375855,0.9564124121665954,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,83,150,early_stopping,0.2,20,0.0,0,97.48454360000324,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed42_g05_sweep_dropout020\g05_sign_only__g05_025pct__seed_42__1267aa893b84\best_structure.pt,0.8807999954223633,0.841,0.28782114791870117,0.15817335891723633,0.19465887260437012,0.864,0.3621773452758789,0.7222858200073242,0.3543983383178711,8.0,1.0,0.9499999923706055,0.4500562286376953,0.3978508834838867,0.21528786659240723,0.913,0.9607999877929687
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,ef00eac47b3c3f3f765c28104c6738829ec5a82feced4a808727071208a9d0ff,g05_sign_only__g05_050pct__seed_42__ef00eac47b3c,g05_sign_only,5,0.5,16,42,g05_sign_only,structure,validation_loss.structure,55,0.5796431913375855,0.35792163920402525,0.07563333451747895,0.43463032817840574,0.06937953647971153,0.5796431913375855,0.9375648305416107,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,80,150,early_stopping,0.2,20,0.0,0,92.67187309998553,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed42_g05_sweep_dropout020\g05_sign_only__g05_050pct__seed_42__ef00eac47b3c\best_structure.pt,0.8829999771118164,0.843,0.28550981521606444,0.15817335891723633,0.19465887260437012,0.867,0.34056714248657227,0.7222858200073242,0.3543983383178711,16.0,1.0,0.9499999923706055,0.4500562286376953,0.3978508834838867,0.21528786659240723,0.913,0.9607999877929687
