g05_fraction,g05_count,run_count,position_mae_x_mean,position_mae_x_std,position_mae_y_mean,position_mae_y_std,position_mae_z_mean,position_mae_z_std,mean_position_mae_mean,mean_position_mae_std,mean_position_3d_error_mean,mean_position_3d_error_std,charge_magnitude_mae_mean,charge_magnitude_mae_std,relative_sign_accuracy_mean,relative_sign_accuracy_std,relative_configuration_accuracy_mean,relative_configuration_accuracy_std,pairwise_relative_sign_accuracy_mean,pairwise_relative_sign_accuracy_std,charge_mae_mean,charge_mae_std,global_invariant_charge_mae_mean,global_invariant_charge_mae_std,global_sign_accuracy_mean,global_sign_accuracy_std,global_sign_bce_mean,global_sign_bce_std,absolute_sign_accuracy_mean,absolute_sign_accuracy_std,absolute_sign_set_accuracy_mean,absolute_sign_set_accuracy_std,observed_sample_fraction_mean,observed_sample_fraction_std,observations_per_sample_mean,observations_per_sample_std
0.0,0,2,0.44381519508361816,0.0027370689415643864,0.4409092712402344,0.026988737815698875,0.22236531543731688,0.0003461288017595887,0.3690299396514892,0.00819927353459322,0.754181266784668,0.016944031138752126,0.15854565143585206,0.00026132529645821694,0.9594000053405762,0.0002828545810271427,0.9085000000000001,0.0007071067811865482,0.9470999984741211,0.00042425759495595705,0.19686580371856688,0.0005416874814518416,0.19686580371856688,0.0005416874814518416,,,,,,,,,0.0,0.0,0.0,0.0
0.1,3,2,0.44381519508361816,0.0027370689415643864,0.4409092712402344,0.026988737815698875,0.22236531543731688,0.0003461288017595887,0.3690299396514892,0.00819927353459322,0.754181266784668,0.016944031138752126,0.15854565143585206,0.00026132529645821694,0.9594000053405762,0.0002828545810271427,0.9085000000000001,0.0007071067811865482,0.9470999984741211,0.00042425759495595705,0.3100637550354004,0.00031327044431094246,0.19686580371856688,0.0005416874814518416,0.8494999999999999,0.0007071067811865482,0.3619851417541504,0.001253966523887616,0.8641000061035156,0.000707095991593288,0.82,0.0014142135623730963,1.0,0.0,3.0,0.0
0.25,8,2,0.44381519508361816,0.0027370689415643864,0.4409092712402344,0.026988737815698875,0.22236531543731688,0.0003461288017595887,0.3690299396514892,0.00819927353459322,0.754181266784668,0.016944031138752126,0.15854565143585206,0.00026132529645821694,0.9594000053405762,0.0002828545810271427,0.9085000000000001,0.0007071067811865482,0.9470999984741211,0.00042425759495595705,0.2860403518676758,0.004373038315964973,0.19686580371856688,0.0005416874814518416,0.8674999999999999,0.0035355339059327407,0.3463277359008789,0.0021515204149790247,0.8845000000000001,0.0038183830921632534,0.8405,0.004949747468305837,1.0,0.0,8.0,0.0
0.5,16,2,0.44381519508361816,0.0027370689415643864,0.4409092712402344,0.026988737815698875,0.22236531543731688,0.0003461288017595887,0.3690299396514892,0.00819927353459322,0.754181266784668,0.016944031138752126,0.15854565143585206,0.00026132529645821694,0.9594000053405762,0.0002828545810271427,0.9085000000000001,0.0007071067811865482,0.9470999984741211,0.00042425759495595705,0.28818804931640624,0.0026203767935048835,0.19686580371856688,0.0005416874814518416,0.869,0.0028284271247461927,0.33502927017211914,0.010651529583961226,0.8827999954223633,0.0019799119348342,0.8394999999999999,0.0021213203435596446,1.0,0.0,16.0,0.0
0.75,24,2,0.44381519508361816,0.0027370689415643864,0.4409092712402344,0.026988737815698875,0.22236531543731688,0.0003461288017595887,0.3690299396514892,0.00819927353459322,0.754181266784668,0.016944031138752126,0.15854565143585206,0.00026132529645821694,0.9594000053405762,0.0002828545810271427,0.9085000000000001,0.0007071067811865482,0.9470999984741211,0.00042425759495595705,0.29152843284606933,0.003215279897410957,0.19686580371856688,0.0005416874814518416,0.864,0.005656854249492385,0.3295379047393799,0.0008678636279516121,0.8798000030517579,0.002545588728108862,0.837,0.0028284271247461927,1.0,0.0,24.0,0.0
1.0,32,2,0.44381519508361816,0.0027370689415643864,0.4409092712402344,0.026988737815698875,0.22236531543731688,0.0003461288017595887,0.3690299396514892,0.00819927353459322,0.754181266784668,0.016944031138752126,0.15854565143585206,0.00026132529645821694,0.9594000053405762,0.0002828545810271427,0.9085000000000001,0.0007071067811865482,0.9470999984741211,0.00042425759495595705,0.2901914520263672,0.005603645370533902,0.19686580371856688,0.0005416874814518416,0.865,0.0,0.3270366497039795,0.00562665687547128,0.8812000007629395,0.004808322875190581,0.8385,0.0035355339059327407,1.0,0.0,32.0,0.0
