model_a,model_b,g05_fraction,metric,paired_seed_count,paired_seeds,delta_b_minus_a_mean,delta_b_minus_a_std,improvement_b_over_a_mean,improvement_definition
g05_sign_only,g05_full_reconstruction,0.5,position_error_2,1,42,-0.0019860565662384033,,0.0019860565662384033,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.5,mean_position_3d_error,1,42,0.0002588331699371338,,-0.0002588331699371338,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.5,charge_mae_q1,1,42,-0.007258945569396019,,0.007258945569396019,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.5,charge_mae_q2,1,42,-0.003943159550428371,,0.003943159550428371,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.5,charge_magnitude_mae,1,42,-0.0029211416840553284,,0.0029211416840553284,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.5,relative_sign_accuracy,1,42,0.0010000000000000009,,0.0010000000000000009,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.5,global_sign_bce,1,42,-0.008561794944330639,,0.008561794944330639,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.5,global_sign_accuracy,1,42,0.0020000000000000018,,0.0020000000000000018,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.5,absolute_sign_accuracy,1,42,0.0024999999999999467,,0.0024999999999999467,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.5,signed_pair_accuracy,1,42,0.0030000000000000027,,0.0030000000000000027,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,mean_position_mae,1,42,0.0003961995244026184,,-0.0003961995244026184,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,position_error_1,1,42,0.0039040744304656982,,-0.0039040744304656982,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,position_error_2,1,42,0.0017904043197631836,,-0.0017904043197631836,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,mean_position_3d_error,1,42,0.002847239375114441,,-0.002847239375114441,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,charge_mae_q1,1,42,-0.008533272027969344,,0.008533272027969344,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,charge_mae_q2,1,42,-0.002847143381834033,,0.002847143381834033,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,charge_magnitude_mae,1,42,-0.0029909685254096985,,0.0029909685254096985,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,relative_sign_accuracy,1,42,0.0,,0.0,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,global_sign_bce,1,42,0.0009816490615438545,,-0.0009816490615438545,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,global_sign_accuracy,1,42,0.0030000000000000027,,0.0030000000000000027,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,absolute_sign_accuracy,1,42,0.0030000000000000027,,0.0030000000000000027,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,0.75,signed_pair_accuracy,1,42,0.0030000000000000027,,0.0030000000000000027,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,mean_position_mae,1,42,0.0014073997735977173,,-0.0014073997735977173,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,position_error_1,1,42,0.002957075834274292,,-0.002957075834274292,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,position_error_2,1,42,0.0042841434478759766,,-0.0042841434478759766,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,mean_position_3d_error,1,42,0.0036206096410751343,,-0.0036206096410751343,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,charge_mae_q1,1,42,-0.0013312243223190245,,0.0013312243223190245,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,charge_mae_q2,1,42,-0.0019788272380828753,,0.0019788272380828753,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,charge_magnitude_mae,1,42,0.00013343244791030884,,-0.00013343244791030884,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,relative_sign_accuracy,1,42,-0.0030000000000000027,,-0.0030000000000000027,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,global_sign_bce,1,42,-0.002930971885515929,,0.002930971885515929,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,global_sign_accuracy,1,42,0.0020000000000000018,,0.0020000000000000018,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,absolute_sign_accuracy,1,42,0.000500000000000056,,0.000500000000000056,positive means model_b is better; sign is reversed for error/loss metrics
g05_sign_only,g05_full_reconstruction,1.0,signed_pair_accuracy,1,42,-0.0010000000000000009,,-0.0010000000000000009,positive means model_b is better; sign is reversed for error/loss metrics
