protocol_version,protocol_fingerprint,run_fingerprint,run_id,model_name,charge_count,g05_fraction,g05_count_per_sample,seed,model,checkpoint_selection,selection_objective,selected_epoch,selected_validation_loss,selected_validation_global_sign,selected_validation_magnitude,selected_validation_position,selected_validation_relative_sign,selected_validation_structure,selected_validation_total,global_sign_in_selection_objective,global_sign_metrics_note,primary_metrics,parameter_count,epochs_completed,max_epochs,stop_reason,structure_dropout,early_stopping_patience,early_stopping_min_delta,early_stopping_min_epochs,elapsed_seconds,checkpoint_path,absolute_sign_accuracy,absolute_sign_set_accuracy,charge_mae,charge_magnitude_mae,global_invariant_charge_mae,global_sign_accuracy,global_sign_bce,mean_position_3d_error,mean_position_mae,observations_per_sample,observed_sample_fraction,pairwise_relative_sign_accuracy,position_mae_x,position_mae_y,position_mae_z,relative_configuration_accuracy,relative_sign_accuracy
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,ca088f12f469b4fd0056cff47aeb99a7bf81ef72f3b63bd05319eb59c379a5f5,g05_sign_only__g05_075pct__seed_41__ca088f12f469,g05_sign_only,5,0.75,24,41,g05_sign_only,structure,validation_loss.structure,41,0.5871018548011779,0.34532009387016294,0.07385378813743591,0.4472161099910736,0.06603196179866791,0.5871018548011779,0.9324219486713409,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,61,150,early_stopping,0.2,20,0.0,0,36.93375510000624,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_sign_only__g05_075pct__seed_41__ca088f12f469\best_structure.pt,0.8851999893188477,0.846,0.283816162109375,0.15801284980773925,0.1924360237121582,0.864,0.3464077682495117,0.7316809158325195,0.3589079093933105,24.0,1.0,0.9513999938964843,0.4285323486328125,0.43243793106079104,0.21575339317321776,0.915,0.9611999969482422
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,3ed7f29774792be21a4e18019e6c858f294bef115b4e7627b39c4e2dd835af04,g05_sign_only__g05_100pct__seed_41__3ed7f2977479,g05_sign_only,5,1.0,32,41,g05_sign_only,structure,validation_loss.structure,41,0.5871018548011779,0.3426971724033356,0.07385378813743591,0.4472161099910736,0.06603196179866791,0.5871018548011779,0.9297990272045136,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy""]",406969,61,150,early_stopping,0.2,20,0.0,0,36.55748499999754,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_sign_only__g05_100pct__seed_41__3ed7f2977479\best_structure.pt,0.8845999908447265,0.845,0.2850603542327881,0.15801284980773925,0.1924360237121582,0.865,0.3409734306335449,0.7316809158325195,0.3589079093933105,32.0,1.0,0.9513999938964843,0.4285323486328125,0.43243793106079104,0.21575339317321776,0.915,0.9611999969482422
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,b2f26f6d305f6126c930250bd7a9fdec1ddfaa4b6094214dff7cd71557fcd26d,g05_full_reconstruction__g05_000pct__seed_41__b2f26f6d305f,g05_full_reconstruction,5,0.0,0,41,g05_full_reconstruction,total,validation_loss.total,41,0.5871018548011779,,0.07385378813743591,0.4472161099910736,0.06603196179866791,0.5871018548011779,0.5871018548011779,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,61,150,early_stopping,0.2,20,0.0,0,29.98685420001857,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_full_reconstruction__g05_000pct__seed_41__b2f26f6d305f\best_total.pt,,,0.1924360237121582,0.15801284980773925,0.1924360237121582,,,0.7316809158325195,0.3589079093933105,0.0,0.0,0.9513999938964843,0.4285323486328125,0.43243793106079104,0.21575339317321776,0.915,0.9611999969482422
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,7249abb18d3a915a38130998fd20eee7f20ceefcb5b454eee167495e5587c78e,g05_full_reconstruction__g05_010pct__seed_41__7249abb18d3a,g05_full_reconstruction,5,0.1,3,41,g05_full_reconstruction,total,validation_loss.total,46,0.9445471048355103,0.3724772162437439,0.07262990581989288,0.42977891516685485,0.06966106307506562,0.5720698885917663,0.9445471048355103,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,66,150,early_stopping,0.2,20,0.0,0,47.58451229997445,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_full_reconstruction__g05_010pct__seed_41__7249abb18d3a\best_total.pt,0.8637999954223633,0.82,0.30609093856811526,0.15556396102905273,0.1933808765411377,0.847,0.3693453941345215,0.7086183395385742,0.3468378219604492,3.0,1.0,0.9480000076293945,0.42173930740356447,0.40773056030273436,0.21104358673095702,0.91,0.9599999923706055
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,de663562cf983468cf6f77bda44a6458a3315b6f63e6373dc8c076c14afb4b77,g05_full_reconstruction__g05_025pct__seed_41__de663562cf98,g05_full_reconstruction,5,0.25,8,41,g05_full_reconstruction,total,validation_loss.total,37,0.9281904435157775,0.3442163133621216,0.07353950065374375,0.4464839897155762,0.0639506419301033,0.583974130153656,0.9281904435157775,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,57,150,early_stopping,0.2,20,0.0,0,41.057550800032914,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_full_reconstruction__g05_025pct__seed_41__de663562cf98\best_total.pt,0.8767999877929687,0.833,0.29185539627075197,0.15645231246948244,0.19441993522644044,0.86,0.34938530731201173,0.727600196838379,0.3567175750732422,8.0,1.0,0.9479999847412109,0.42698179244995116,0.4276433868408203,0.21552751159667968,0.909,0.9583999938964843
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,7e568cf9b973c2a79ae7c802e1ec33569591895d7ae5766b93a726a8d1f51d11,g05_full_reconstruction__g05_050pct__seed_41__7e568cf9b973,g05_full_reconstruction,5,0.5,16,41,g05_full_reconstruction,total,validation_loss.total,41,0.929975379228592,0.35058884263038637,0.07298351889848709,0.4404375913143158,0.06596542286872864,0.5793865365982056,0.929975379228592,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,61,150,early_stopping,0.2,20,0.0,0,43.960620799975004,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_full_reconstruction__g05_050pct__seed_41__7e568cf9b973\best_total.pt,0.875000015258789,0.833,0.29507210540771484,0.15564853477478027,0.1932273063659668,0.859,0.34684923934936523,0.7214263534545898,0.35459955596923826,16.0,1.0,0.9480000076293945,0.4296790542602539,0.4181793594360352,0.21594023704528809,0.91,0.9599999923706055
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,83c66bcf4070df873c746d2ea4fd066d7358e236cd1b56cc05a093f104da482d,g05_full_reconstruction__g05_075pct__seed_41__83c66bcf4070,g05_full_reconstruction,5,0.75,24,41,g05_full_reconstruction,total,validation_loss.total,45,0.9246286273002624,0.34383545732498166,0.07403721380233765,0.4406935396194458,0.06606242001056671,0.5807931699752807,0.9246286273002624,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,65,150,early_stopping,0.2,20,0.0,0,47.54025379999075,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_full_reconstruction__g05_075pct__seed_41__83c66bcf4070\best_total.pt,0.8761999969482421,0.836,0.2921160945892334,0.15581269836425782,0.1945793342590332,0.867,0.3436353378295898,0.7246974563598633,0.35586864852905276,24.0,1.0,0.9481999969482422,0.42893940734863284,0.4243827972412109,0.21428370857238768,0.911,0.9611999893188476
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,bd0d5e9687ff8a0fda63eceae95b3282122a62cc013f58f8afd2077441d741a8,g05_full_reconstruction__g05_100pct__seed_41__bd0d5e9687ff,g05_full_reconstruction,5,1.0,32,41,g05_full_reconstruction,total,validation_loss.total,45,0.9195337259769439,0.3431125099658966,0.0736674787402153,0.43699220776557923,0.06576152718067169,0.5764212160110473,0.9195337259769439,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,66,150,early_stopping,0.2,20,0.0,0,48.09250279999105,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_full_reconstruction__g05_100pct__seed_41__bd0d5e9687ff\best_total.pt,0.8748000259399414,0.833,0.2956295738220215,0.157202787399292,0.19536303901672364,0.87,0.3351615104675293,0.7187159271240234,0.3519064750671387,32.0,1.0,0.9483999938964843,0.4206430587768555,0.4236053352355957,0.21147098922729493,0.91,0.9592000122070312
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,ff48179f8a97674d5d68c0509d3ced16c2f3b35d1abbfa1fd007ea5029d15945,g05_sign_only__g05_000pct__seed_41__ff48179f8a97,g05_sign_only,5,0.0,0,41,g05_sign_only,total,validation_loss.total,41,0.5871018548011779,,0.07385378813743591,0.4472161099910736,0.06603196179866791,0.5871018548011779,0.5871018548011779,False,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,61,150,early_stopping,0.2,20,0.0,0,30.137424000015017,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_sign_only__g05_000pct__seed_41__ff48179f8a97\best_total.pt,,,0.1924360237121582,0.15801284980773925,0.1924360237121582,,,0.7316809158325195,0.3589079093933105,0.0,0.0,0.9513999938964843,0.4285323486328125,0.43243793106079104,0.21575339317321776,0.915,0.9611999969482422
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,421f8389bef7d448057d0b911992066999d71949227584e00cd7c54b203d4201,g05_sign_only__g05_010pct__seed_41__421f8389bef7,g05_sign_only,5,0.1,3,41,g05_sign_only,total,validation_loss.total,34,0.9603456289768219,0.3726685893535614,0.07397472453117371,0.45373536705970763,0.05996695578098297,0.5876770396232605,0.9603456289768219,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,61,150,early_stopping,0.2,20,0.0,0,37.31091459997697,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_sign_only__g05_010pct__seed_41__421f8389bef7\best_total.pt,0.8654000015258789,0.825,0.30590401840209963,0.15801670837402343,0.1937187442779541,0.847,0.3642760887145996,0.7367838821411132,0.36127982330322267,3.0,1.0,0.9507999877929687,0.43152187728881836,0.4334191665649414,0.21889839363098146,0.914,0.9607999954223633
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,fae391c96c491616d72c7db02022da183262fe9381b5c74477eea1f5359086b4,g05_sign_only__g05_025pct__seed_41__fae391c96c49,g05_sign_only,5,0.25,8,41,g05_sign_only,total,validation_loss.total,41,0.933411906003952,0.346310051202774,0.07385378813743591,0.4472161099910736,0.06603196179866791,0.5871018548011779,0.933411906003952,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,61,150,early_stopping,0.2,20,0.0,0,37.196541199984495,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_sign_only__g05_025pct__seed_41__fae391c96c49\best_total.pt,0.8867999877929688,0.847,0.28195250511169434,0.15801284980773925,0.1924360237121582,0.864,0.35664900588989257,0.7316809158325195,0.3589079093933105,8.0,1.0,0.9513999938964843,0.4285323486328125,0.43243793106079104,0.21575339317321776,0.915,0.9611999969482422
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,2b11687ea84bb4063570327b264186b59e48e21eac34c560a29d2f299c2cd181,g05_sign_only__g05_050pct__seed_41__2b11687ea84b,g05_sign_only,5,0.5,16,41,g05_sign_only,total,validation_loss.total,41,0.9343230335712432,0.3472211787700653,0.07385378813743591,0.4472161099910736,0.06603196179866791,0.5871018548011779,0.9343230335712432,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,61,150,early_stopping,0.2,20,0.0,0,36.84759530000156,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_sign_only__g05_050pct__seed_41__2b11687ea84b\best_total.pt,0.8773999938964844,0.838,0.2927198753356934,0.15801284980773925,0.1924360237121582,0.857,0.3497740669250488,0.7316809158325195,0.3589079093933105,16.0,1.0,0.9513999938964843,0.4285323486328125,0.43243793106079104,0.21575339317321776,0.915,0.9611999969482422
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,ca088f12f469b4fd0056cff47aeb99a7bf81ef72f3b63bd05319eb59c379a5f5,g05_sign_only__g05_075pct__seed_41__ca088f12f469,g05_sign_only,5,0.75,24,41,g05_sign_only,total,validation_loss.total,41,0.9324219486713409,0.34532009387016294,0.07385378813743591,0.4472161099910736,0.06603196179866791,0.5871018548011779,0.9324219486713409,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,61,150,early_stopping,0.2,20,0.0,0,36.93375510000624,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_sign_only__g05_075pct__seed_41__ca088f12f469\best_total.pt,0.8851999893188477,0.846,0.283816162109375,0.15801284980773925,0.1924360237121582,0.864,0.3464077682495117,0.7316809158325195,0.3589079093933105,24.0,1.0,0.9513999938964843,0.4285323486328125,0.43243793106079104,0.21575339317321776,0.915,0.9611999969482422
new-learning10-g05-routing-v1,36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,3ed7f29774792be21a4e18019e6c858f294bef115b4e7627b39c4e2dd835af04,g05_sign_only__g05_100pct__seed_41__3ed7f2977479,g05_sign_only,5,1.0,32,41,g05_sign_only,total,validation_loss.total,41,0.9297990272045136,0.3426971724033356,0.07385378813743591,0.4472161099910736,0.06603196179866791,0.5871018548011779,0.9297990272045136,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,"[""position_mae_x"",""position_mae_y"",""position_mae_z"",""mean_position_mae"",""mean_position_3d_error"",""charge_magnitude_mae"",""relative_sign_accuracy"",""relative_configuration_accuracy"",""pairwise_relative_sign_accuracy"",""global_sign_accuracy"",""global_sign_bce"",""absolute_sign_accuracy"",""absolute_sign_set_accuracy"",""charge_mae"",""global_invariant_charge_mae""]",406969,61,150,early_stopping,0.2,20,0.0,0,36.55748499999754,C:\Users\COM\Documents\KK-AI\Modelexperiment11\fraction_sweep_checkpoints\seed41_g05_sweep_dropout020\g05_sign_only__g05_100pct__seed_41__3ed7f2977479\best_total.pt,0.8845999908447265,0.845,0.2850603542327881,0.15801284980773925,0.1924360237121582,0.865,0.3409734306335449,0.7316809158325195,0.3589079093933105,32.0,1.0,0.9513999938964843,0.4285323486328125,0.43243793106079104,0.21575339317321776,0.915,0.9611999969482422
