protocol_fingerprint,checkpoint_selection,selection_objective,model_a,model_b,g05_fraction,g05_count_per_sample,metric,seed,metric_role,value_a,value_b,delta_b_minus_a,improvement_b_over_a,selected_epoch_a,selected_epoch_b,selected_validation_loss_a,selected_validation_loss_b,run_fingerprint_a,run_fingerprint_b,global_sign_in_selection_objective,global_sign_metrics_note,improvement_definition
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_x,41,primary,0.4285323486328125,0.4285323486328125,0.0,-0.0,41,41,0.5871018548011779,0.5871018548011779,ff48179f8a97674d5d68c0509d3ced16c2f3b35d1abbfa1fd007ea5029d15945,b2f26f6d305f6126c930250bd7a9fdec1ddfaa4b6094214dff7cd71557fcd26d,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_y,41,primary,0.43243793106079104,0.43243793106079104,0.0,-0.0,41,41,0.5871018548011779,0.5871018548011779,ff48179f8a97674d5d68c0509d3ced16c2f3b35d1abbfa1fd007ea5029d15945,b2f26f6d305f6126c930250bd7a9fdec1ddfaa4b6094214dff7cd71557fcd26d,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,position_mae_z,41,primary,0.21575339317321776,0.21575339317321776,0.0,-0.0,41,41,0.5871018548011779,0.5871018548011779,ff48179f8a97674d5d68c0509d3ced16c2f3b35d1abbfa1fd007ea5029d15945,b2f26f6d305f6126c930250bd7a9fdec1ddfaa4b6094214dff7cd71557fcd26d,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,mean_position_mae,41,primary,0.3589079093933105,0.3589079093933105,0.0,-0.0,41,41,0.5871018548011779,0.5871018548011779,ff48179f8a97674d5d68c0509d3ced16c2f3b35d1abbfa1fd007ea5029d15945,b2f26f6d305f6126c930250bd7a9fdec1ddfaa4b6094214dff7cd71557fcd26d,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,mean_position_3d_error,41,primary,0.7316809158325195,0.7316809158325195,0.0,-0.0,41,41,0.5871018548011779,0.5871018548011779,ff48179f8a97674d5d68c0509d3ced16c2f3b35d1abbfa1fd007ea5029d15945,b2f26f6d305f6126c930250bd7a9fdec1ddfaa4b6094214dff7cd71557fcd26d,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,charge_magnitude_mae,41,primary,0.15801284980773925,0.15801284980773925,0.0,-0.0,41,41,0.5871018548011779,0.5871018548011779,ff48179f8a97674d5d68c0509d3ced16c2f3b35d1abbfa1fd007ea5029d15945,b2f26f6d305f6126c930250bd7a9fdec1ddfaa4b6094214dff7cd71557fcd26d,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,relative_sign_accuracy,41,primary,0.9611999969482422,0.9611999969482422,0.0,0.0,41,41,0.5871018548011779,0.5871018548011779,ff48179f8a97674d5d68c0509d3ced16c2f3b35d1abbfa1fd007ea5029d15945,b2f26f6d305f6126c930250bd7a9fdec1ddfaa4b6094214dff7cd71557fcd26d,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,relative_configuration_accuracy,41,primary,0.915,0.915,0.0,0.0,41,41,0.5871018548011779,0.5871018548011779,ff48179f8a97674d5d68c0509d3ced16c2f3b35d1abbfa1fd007ea5029d15945,b2f26f6d305f6126c930250bd7a9fdec1ddfaa4b6094214dff7cd71557fcd26d,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,pairwise_relative_sign_accuracy,41,primary,0.9513999938964843,0.9513999938964843,0.0,0.0,41,41,0.5871018548011779,0.5871018548011779,ff48179f8a97674d5d68c0509d3ced16c2f3b35d1abbfa1fd007ea5029d15945,b2f26f6d305f6126c930250bd7a9fdec1ddfaa4b6094214dff7cd71557fcd26d,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
36b558cd20008a7327a4d38992ee67cad6ef17e0621dd994265441fddb5aa397,structure,validation_loss.structure,g05_sign_only,g05_full_reconstruction,0.0,0,global_sign_accuracy,41,secondary,,,,,41,41,0.5871018548011779,0.5871018548011779,ff48179f8a97674d5d68c0509d3ced16c2f3b35d1abbfa1fd007ea5029d15945,b2f26f6d305f6126c930250bd7a9fdec1ddfaa4b6094214dff7cd71557fcd26d,False,Global-sign and absolute-sign metrics are secondary diagnostics: structure selection does not optimize global-sign performance; training still uses the unchanged total loss.,positive means g05_full_reconstruction is better
