g05_fraction,g05_count_per_sample,g05_full_fraction_note,run_count,std_definition,position_mae_x1_mean,position_mae_x1_std,position_mae_y1_mean,position_mae_y1_std,position_mae_z1_mean,position_mae_z1_std,position_mae_x2_mean,position_mae_x2_std,position_mae_y2_mean,position_mae_y2_std,position_mae_z2_mean,position_mae_z2_std,mean_position_mae_mean,mean_position_mae_std,position_error_1_mean,position_error_1_std,position_error_2_mean,position_error_2_std,mean_position_3d_error_mean,mean_position_3d_error_std,charge_magnitude_mae_mean,charge_magnitude_mae_std,relative_sign_accuracy_mean,relative_sign_accuracy_std,global_sign_bce_mean,global_sign_bce_std,global_sign_accuracy_mean,global_sign_accuracy_std,absolute_sign_accuracy_mean,absolute_sign_accuracy_std,signed_pair_accuracy_mean,signed_pair_accuracy_std
0.0,0,,3,sample std (ddof=1),0.13370905816555023,0.003240753896534443,0.20486833155155182,0.013862134888768196,0.12938974797725677,0.0033580048475414515,0.12849648296833038,0.003964586649090052,0.20654527842998505,0.01067438069730997,0.13480257987976074,0.0037563021760433912,0.15630191067854562,0.006280589572637208,0.31766921281814575,0.013726822694340255,0.31975720326105755,0.013324376651454934,0.3187132080396016,0.013319976834519267,0.10563022394975026,0.0009693215635167571,0.9986666666666667,0.001527525231651948,,,,,,,,
0.1,3,,3,sample std (ddof=1),0.12177202850580215,0.010667421855032444,0.18906338512897491,0.011146544478833675,0.12038955837488174,0.0025505106896162033,0.12459108233451843,0.003595141926780343,0.18774980306625366,0.008702442981302738,0.12459888309240341,0.006781056988984346,0.14469411969184875,0.006473855638311353,0.293903390566508,0.01334411822976701,0.2976282835006714,0.013022334197305006,0.29576583703358966,0.013155755445802386,0.10276870429515839,0.0032890859385977605,0.999,0.0010000000000000009,0.12290108925488646,0.0022966977496822693,0.952,0.0010000000000000009,0.9518333333333332,0.0012583057392117633,0.9513333333333334,0.0011547005383792527
0.25,8,,3,sample std (ddof=1),0.12177202850580215,0.010667421855032444,0.18906338512897491,0.011146544478833675,0.12038955837488174,0.0025505106896162033,0.12459108233451843,0.003595141926780343,0.18774980306625366,0.008702442981302738,0.12459888309240341,0.006781056988984346,0.14469411969184875,0.006473855638311353,0.293903390566508,0.01334411822976701,0.2976282835006714,0.013022334197305006,0.29576583703358966,0.013155755445802386,0.10276870429515839,0.0032890859385977605,0.999,0.0010000000000000009,0.0773433389886397,0.004368022656269295,0.9693333333333333,0.0015275252316519481,0.9691666666666667,0.0017559422921420984,0.9686666666666666,0.001527525231651948
0.5,16,,3,sample std (ddof=1),0.11614417284727097,0.0051636951975524426,0.18285703659057617,0.005386934150010347,0.11378064751625061,0.004118470475077629,0.12428516149520874,0.004081956576555967,0.1838385909795761,0.008011762984097004,0.12112781405448914,0.0037057839799672365,0.14033890267213187,0.0018731186155523114,0.28312421838442486,0.0021032802664938664,0.2924072245756785,0.00717285978687891,0.2877657214800517,0.004185444244584045,0.10038673381010692,0.0026151296431737884,0.9986666666666667,0.0005773502691896263,0.06958728384803899,0.0019688871307630374,0.9739999999999999,0.0017320508075688787,0.9736666666666668,0.0014433756729740977,0.973,0.001732050807568879
0.75,24,,3,sample std (ddof=1),0.11614417284727097,0.0051636951975524426,0.18285703659057617,0.005386934150010347,0.11378064751625061,0.004118470475077629,0.12428516149520874,0.004081956576555967,0.1838385909795761,0.008011762984097004,0.12112781405448914,0.0037057839799672365,0.14033890267213187,0.0018731186155523114,0.28312421838442486,0.0021032802664938664,0.2924072245756785,0.00717285978687891,0.2877657214800517,0.004185444244584045,0.10038673381010692,0.0026151296431737884,0.9986666666666667,0.0005773502691896263,0.06499383928149667,0.0009293451482476481,0.9753333333333334,0.003214550253664321,0.975,0.003122498999199211,0.9743333333333334,0.003214550253664321
1.0,32,all candidate sensors; not full potential grid,3,sample std (ddof=1),0.12177202850580215,0.010667421855032444,0.18906338512897491,0.011146544478833675,0.12038955837488174,0.0025505106896162033,0.12459108233451843,0.003595141926780343,0.18774980306625366,0.008702442981302738,0.12459888309240341,0.006781056988984346,0.14469411969184875,0.006473855638311353,0.293903390566508,0.01334411822976701,0.2976282835006714,0.013022334197305006,0.29576583703358966,0.013155755445802386,0.10276870429515839,0.0032890859385977605,0.999,0.0010000000000000009,0.06924023873848086,0.006640794787117781,0.9723333333333333,0.0023094010767585054,0.9721666666666667,0.0024664414311581073,0.9716666666666667,0.0020816659994661348
